ST_CASE,STATE,PEDS,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
10372,1,0,25,7,2010,7,0,6,1,0,1,1,1,,,1,,
10373,1,0,99,7,2010,1,10,3,1,0,1,1,0,,,2,1.0,
10374,1,0,83,7,2010,1,22,6,32,0,1,1,0,,,1,1.0,
10375,1,0,51,7,2010,2,23,5,1,0,1,1,1,,,1,,1.0
10376,1,0,87,7,2010,4,8,1,24,0,1,1,0,,,1,,
10377,1,0,95,7,2010,2,10,2,12,0,1,1,0,,,2,,
10378,1,0,121,3,2010,6,13,3,5,0,1,1,0,,,4,,
10379,1,0,73,7,2010,7,7,12,12,0,1,1,1,,,3,,
10380,1,1,51,1,2010,2,16,4,8,4,1,1,0,,,2,,0.0
10381,1,0,33,7,2010,2,5,2,12,0,1,1,0,,,2,,
10382,1,0,73,7,2010,2,18,6,42,0,1,1,1,,,1,,
10383,1,1,73,7,2010,1,4,11,8,0,1,1,0,,,2,,
10384,1,0,73,7,2010,5,22,6,34,0,1,1,0,,,1,,1.0
10385,1,0,73,8,2010,1,21,6,42,0,1,2,1,,,2,1.0,1.0
10386,1,0,103,7,2010,6,21,13,12,0,1,1,1,,,7,,
10387,1,0,113,8,2010,2,10,14,12,0,1,1,0,,,3,,
10388,1,0,97,8,2010,4,1,14,42,0,1,1,1,,,1,,
10389,1,0,89,8,2010,1,9,14,12,0,1,1,0,,,6,,1.0
10391,1,0,117,5,2010,2,7,3,12,0,1,1,0,,,2,,
10392,1,0,81,7,2010,3,14,6,42,0,1,1,0,,,2,,
10393,1,0,47,7,2010,7,19,6,12,0,2,1,1,,,3,,1.0
10394,1,0,129,7,2010,5,16,4,42,0,1,1,0,,,3,1.0,1.0
10395,1,0,87,7,2010,6,19,4,42,0,1,1,0,,,1,,
10396,1,1,109,7,2010,7,2,2,8,0,1,1,0,,,2,,
10397,1,0,69,7,2010,7,4,4,34,0,1,1,1,,,1,1.0,
10398,1,0,85,3,2010,4,9,2,12,0,1,1,0,,,2,,
10399,1,0,3,7,2010,7,22,16,12,0,1,1,1,,,2,,1.0
10400,1,0,1,7,2010,7,0,6,42,0,1,1,1,,,1,1.0,
10401,1,1,107,8,2010,1,15,6,8,0,1,1,1,,,3,,
10402,1,0,77,8,2010,1,15,15,30,0,1,1,0,,,1,,
10403,1,0,47,8,2010,1,8,6,32,0,1,1,0,,,1,1.0,
10404,1,0,125,8,2010,4,14,6,42,0,1,1,0,,,1,1.0,
10405,1,0,103,8,2010,5,21,12,34,0,1,1,1,,,1,1.0,
10406,1,0,1,8,2010,6,21,6,59,0,1,1,0,,,1,,
10407,1,0,51,8,2010,6,14,6,12,0,1,1,0,,,2,,
10408,1,0,125,8,2010,6,17,16,12,0,1,1,0,,,4,,1.0
10409,1,0,89,8,2010,6,0,16,35,0,1,1,1,,,1,1.0,
10410,1,0,19,8,2010,2,14,6,1,0,1,1,0,,,1,,
10411,1,0,115,8,2010,4,19,16,42,0,1,1,0,,,2,1.0,
10412,1,0,115,7,2010,6,12,1,42,0,1,1,0,,,1,,
10413,1,0,9,7,2010,4,14,6,12,0,1,1,0,,,2,,
10414,1,0,79,7,2010,7,10,2,12,0,1,2,0,,,3,,
10415,1,0,121,7,2010,7,3,6,42,0,1,3,1,,,5,1.0,
10416,1,0,117,8,2010,3,22,16,42,0,1,1,0,,,1,,
10417,1,0,59,8,2010,3,22,6,1,0,1,1,0,,,1,1.0,
10418,1,0,83,8,2010,3,5,12,12,0,1,1,0,,,2,,
10419,1,0,125,8,2010,4,22,6,42,0,1,1,0,,,2,1.0,1.0
10420,1,0,59,8,2010,4,10,6,42,0,1,1,0,,,1,1.0,
10421,1,0,55,8,2010,7,14,2,12,0,1,1,0,,,6,,
10422,1,0,43,8,2010,5,14,6,32,0,1,1,1,,,1,1.0,
10423,1,0,35,8,2010,5,20,2,11,0,1,1,0,,,1,1.0,
10424,1,0,97,8,2010,5,17,16,18,0,1,1,0,,,3,1.0,
10425,1,0,73,8,2010,6,17,11,1,0,1,1,0,,,2,,1.0
10426,1,0,127,8,2010,6,21,6,1,0,2,1,0,,,1,1.0,
10427,1,0,83,8,2010,7,20,6,12,0,1,1,0,,,5,,
10428,1,0,81,8,2010,7,12,11,12,0,1,1,0,,,3,,
10429,1,0,121,8,2010,7,5,16,38,0,1,1,1,,,1,1.0,
10430,1,0,113,8,2010,1,21,6,42,0,1,1,1,,,1,1.0,
10431,1,0,117,8,2010,1,18,6,59,0,1,1,1,,,2,,
10432,1,0,115,8,2010,1,10,6,42,0,1,1,1,,,1,1.0,
10433,1,0,51,8,2010,7,4,14,12,0,1,1,1,,,2,1.0,
10434,1,0,97,8,2010,2,8,6,12,0,1,1,0,,,3,,
10435,1,0,95,8,2010,3,16,6,12,0,1,1,1,,,2,1.0,1.0
10436,1,0,17,6,2010,7,18,16,12,0,1,1,1,,,2,1.0,1.0
10437,1,0,121,7,2010,1,16,13,12,0,1,1,0,,,3,,
10438,1,0,73,7,2010,3,19,14,12,0,1,1,0,,,2,1.0,
10439,1,0,35,8,2010,4,22,6,42,0,1,1,1,,,1,,1.0
10440,1,0,127,8,2010,3,6,16,12,0,1,1,1,,,4,,2.0
10441,1,0,35,8,2010,4,17,1,34,0,1,2,0,,,4,,
10442,1,0,43,8,2010,7,14,6,34,0,1,1,0,,,1,1.0,
10443,1,0,25,8,2010,1,14,3,1,0,1,1,1,,,3,,
10444,1,0,3,8,2010,6,5,4,59,0,1,2,1,,,2,,
10445,1,0,89,8,2010,2,12,12,38,0,1,1,0,,,1,,
10446,1,0,69,8,2010,4,13,12,12,0,1,1,0,,,2,,
10447,1,0,73,8,2010,4,3,16,42,0,1,1,0,,,1,1.0,
10448,1,1,11,8,2010,7,8,16,8,0,1,1,0,,,2,,
10449,1,0,49,8,2010,2,0,6,34,0,1,1,1,,,1,,
10450,1,0,73,9,2010,4,0,16,1,0,1,1,1,,,1,1.0,
10451,1,0,31,8,2010,7,16,2,12,1,2,1,0,,,4,2.0,1.0
10452,1,0,3,8,2010,1,13,12,12,0,2,1,0,,,6,,
10453,1,0,81,9,2010,3,16,16,12,0,1,1,0,,,3,,
10454,1,0,47,9,2010,6,3,15,35,0,1,1,1,,,1,1.0,1.0
10455,1,0,125,8,2010,1,17,16,32,0,1,1,0,,,5,,1.0
10456,1,0,53,8,2010,4,20,16,12,0,1,2,2,,,3,1.0,1.0
10457,1,0,119,8,2010,5,5,1,1,0,1,1,0,,,3,1.0,
10458,1,0,7,8,2010,1,4,6,35,0,1,1,0,,,1,,
10459,1,0,103,8,2010,1,16,14,1,0,1,1,1,,,2,,
10460,1,0,31,8,2010,4,15,12,12,0,1,1,0,,,3,,
10461,1,0,67,8,2010,6,21,6,42,0,1,1,1,,,2,1.0,1.0
10462,1,0,15,8,2010,7,1,6,32,0,1,1,1,,,1,1.0,1.0
10463,1,0,109,8,2010,1,19,6,35,0,1,1,0,,,3,1.0,
10464,1,0,113,8,2010,1,1,4,34,0,1,1,1,,,1,1.0,1.0
10465,1,0,71,8,2010,3,0,4,35,0,1,1,0,,,2,1.0,
10466,1,0,69,8,2010,4,10,4,1,0,1,1,1,,,1,1.0,
10467,1,0,83,8,2010,3,17,6,12,0,1,2,0,,,3,,
10468,1,0,63,8,2010,4,11,2,12,0,1,1,0,,,5,1.0,1.0
10469,1,0,113,8,2010,6,5,14,12,0,1,1,0,,,2,,
10470,1,0,127,8,2010,6,6,15,12,0,1,1,0,,,2,,1.0
10471,1,0,17,8,2010,6,15,3,42,0,1,1,0,,,3,,1.0
10472,1,0,29,8,2010,7,18,14,30,0,1,1,1,,,1,1.0,1.0
10473,1,0,101,8,2010,7,0,15,12,0,1,1,1,,,2,1.0,
10474,1,0,39,8,2010,1,16,2,12,0,1,1,0,,,3,,
10475,1,0,111,8,2010,1,14,3,42,0,2,1,0,,,2,,
10476,1,0,45,8,2010,1,9,6,42,0,1,2,0,,,2,1.0,
10477,1,0,21,8,2010,1,9,6,12,0,1,1,0,,,3,,
10478,1,0,109,8,2010,2,12,6,12,0,1,2,0,,,3,,
10479,1,0,89,8,2010,3,9,16,12,0,1,1,0,,,3,,
10480,1,0,61,9,2010,4,23,6,1,0,1,1,1,,,2,1.0,
10481,1,0,97,9,2010,5,22,6,34,0,1,1,1,,,1,,
10482,1,0,51,9,2010,5,0,6,24,0,1,1,1,,,1,1.0,
10483,1,0,91,9,2010,7,3,4,32,0,1,1,0,,,2,1.0,
10484,1,0,81,9,2010,7,11,14,12,0,1,1,0,,,6,,
10485,1,0,15,9,2010,1,18,14,12,0,1,1,0,,,2,1.0,
10486,1,1,125,9,2010,4,5,16,9,0,1,1,0,,,2,,
10487,1,0,51,9,2010,5,23,6,1,0,1,1,0,,,1,1.0,
10488,1,0,55,9,2010,5,15,6,12,0,1,1,0,,,3,1.0,
10489,1,0,89,9,2010,7,22,16,42,0,1,1,1,,,2,1.0,
10490,1,0,3,9,2010,7,12,1,1,0,2,1,0,,,2,1.0,
10491,1,0,123,9,2010,6,15,14,30,0,1,1,0,,,2,,
10492,1,0,7,9,2010,7,20,6,42,0,1,1,1,,,1,1.0,
10493,1,0,81,9,2010,1,4,1,1,0,1,1,0,,,4,,
10494,1,0,17,9,2010,1,1,16,32,0,1,2,1,,,2,1.0,
10495,1,0,49,9,2010,4,22,14,42,0,1,1,0,,,1,,
10496,1,1,91,9,2010,7,20,13,8,0,2,1,0,,,2,,
10497,1,0,117,10,2010,6,17,14,12,0,1,1,0,,,3,,2.0
10498,1,0,21,9,2010,7,13,6,42,0,1,1,1,,,1,1.0,1.0
10499,1,0,67,8,2010,2,17,4,12,0,1,1,0,,,2,,
10500,1,0,9,8,2010,7,2,6,32,0,1,1,1,,,3,,
10501,1,0,49,8,2010,3,7,11,14,0,1,1,0,,,3,,
10502,1,0,133,9,2010,6,16,4,35,0,1,2,0,,,3,,
10503,1,0,79,9,2010,6,19,2,12,0,1,2,0,,,6,,
10504,1,0,83,9,2010,3,19,13,12,0,1,1,0,,,3,,
10505,1,0,89,9,2010,3,13,2,1,0,1,1,0,,,1,,
10506,1,0,43,9,2010,6,13,2,35,0,1,1,0,,,1,,
10507,1,0,125,9,2010,6,4,16,1,0,1,1,0,,,1,,
10508,1,0,117,9,2010,7,19,6,42,0,1,1,0,,,1,,
10509,1,0,103,9,2010,7,20,4,42,0,5,1,1,,,2,1.0,1.0
10510,1,0,91,9,2010,7,20,3,1,0,1,1,0,,,3,,
10511,1,0,101,9,2010,2,7,1,23,0,1,1,0,,,1,1.0,
10512,1,0,93,9,2010,4,0,2,34,0,1,1,0,,,1,,
10513,1,0,113,9,2010,5,15,2,12,0,1,2,1,,,5,,
10514,1,0,133,9,2010,7,21,6,42,0,1,1,0,,,1,1.0,
10515,1,0,81,9,2010,7,23,16,12,0,1,1,0,,,7,,
10516,1,0,95,9,2010,7,13,6,30,0,1,1,1,,,1,1.0,
10517,1,0,97,9,2010,1,1,13,30,0,1,1,1,,,2,,
10518,1,0,41,9,2010,1,14,2,12,0,1,1,0,,,6,,
10519,1,0,101,9,2010,1,23,1,12,0,1,1,0,,,3,,
10520,1,0,115,9,2010,1,8,1,42,0,1,1,0,,,2,,
10521,1,0,129,9,2010,2,16,6,10,0,1,1,0,,,1,,
10522,1,0,97,9,2010,3,18,6,1,0,1,1,0,,,2,,1.0
10523,1,0,125,9,2010,5,12,6,12,0,1,1,0,,,2,,
10524,1,0,37,9,2010,5,7,4,34,0,1,1,0,,,1,1.0,1.0
10525,1,0,17,9,2010,5,7,6,34,0,1,1,0,,,1,,
10526,1,0,89,9,2010,6,21,2,12,0,1,1,0,,,5,,
10527,1,0,55,9,2010,7,6,11,25,0,1,1,0,,,1,1.0,
10528,1,0,125,9,2010,7,17,6,34,0,1,1,1,,,1,1.0,1.0
10529,1,0,25,9,2010,1,10,6,43,0,1,1,0,,,1,,
10530,1,0,45,9,2010,3,15,4,12,0,1,1,0,,,3,,
10531,1,0,25,9,2010,5,6,6,34,0,1,1,0,,,1,,
10532,1,0,95,10,2010,6,21,3,12,0,1,1,0,,,3,1.0,
10533,1,0,95,10,2010,6,13,6,34,0,1,1,0,,,1,1.0,
10534,1,0,27,10,2010,1,22,14,34,0,1,1,1,,,1,1.0,
10535,1,1,73,7,2010,5,12,16,9,0,1,1,0,,,2,,
10536,1,1,73,8,2010,3,7,13,8,0,1,1,0,,,2,,
10537,1,0,73,9,2010,1,21,16,33,0,1,1,1,,,2,,
10538,1,0,73,9,2010,3,13,11,1,0,1,1,0,,,4,,
10539,1,0,73,9,2010,4,21,11,30,0,1,1,0,,,1,1.0,1.0
10540,1,1,73,9,2010,7,19,16,8,0,1,1,0,,,2,,1.0
10541,1,0,73,9,2010,3,14,16,12,0,1,1,0,,,2,,1.0
10542,1,0,89,9,2010,4,22,12,12,0,1,1,2,,,4,1.0,
10543,1,0,89,10,2010,6,23,13,12,0,1,1,1,,,3,1.0,
10544,1,0,121,10,2010,6,22,13,34,0,1,1,0,,,1,,
10545,1,0,73,10,2010,3,8,13,24,0,1,1,0,,,1,,
10546,1,0,1,8,2010,2,6,16,12,0,1,1,0,,,2,,
10547,1,0,97,9,2010,7,18,6,42,0,1,1,0,,,1,1.0,1.0
10548,1,0,81,9,2010,5,16,6,10,0,1,1,0,,,1,,1.0
10549,1,0,29,9,2010,1,7,16,21,0,99,1,0,,,1,,
10550,1,0,125,9,2010,4,21,2,12,0,1,4,0,,,6,,
10551,1,0,43,9,2010,5,14,4,42,0,1,1,0,,,1,1.0,
10552,1,0,97,9,2010,5,22,1,39,0,1,1,1,,,1,,
10553,1,0,101,9,2010,6,23,16,12,0,1,1,1,,,2,,
10554,1,0,69,9,2010,4,12,12,12,0,1,1,0,,,3,1.0,
10555,1,1,115,10,2010,6,16,6,8,0,1,1,0,,,2,,
10556,1,0,77,10,2010,7,14,3,42,0,1,1,0,,,1,,
10557,1,0,83,10,2010,7,23,6,30,0,1,1,1,,,1,,1.0
10558,1,0,41,10,2010,1,6,2,12,0,1,1,0,,,5,1.0,
10559,1,0,117,10,2010,1,16,6,1,0,1,2,0,,,2,1.0,
10560,1,0,111,10,2010,2,16,2,1,0,1,1,0,,,1,,
10561,1,0,7,10,2010,2,17,3,42,0,1,1,0,,,2,,1.0
10562,1,0,89,10,2010,2,14,14,12,0,1,1,0,,,2,,1.0
10563,1,0,3,10,2010,3,17,6,42,0,1,1,0,,,1,,
10564,1,0,103,10,2010,4,12,6,12,0,1,1,0,,,2,1.0,
10565,1,0,103,10,2010,7,11,1,12,0,1,1,0,,,4,,
10566,1,0,69,10,2010,1,14,3,12,0,1,1,0,,,3,,
10567,1,0,83,10,2010,2,17,2,32,0,1,1,0,,,1,1.0,
10568,1,0,55,10,2010,3,0,6,34,0,1,1,0,,,2,1.0,
10569,1,0,43,10,2010,3,13,1,12,0,1,1,0,,,2,1.0,
10570,1,0,97,10,2010,3,6,99,33,0,1,1,0,,,2,,1.0
10571,1,0,125,10,2010,5,15,12,25,0,1,1,0,,,1,1.0,
10572,1,0,95,10,2010,5,17,6,12,0,1,1,0,,,3,,
10573,1,0,81,10,2010,7,14,2,1,0,1,1,0,,,3,,
10574,1,0,81,10,2010,4,13,2,12,0,1,1,0,,,2,,
10575,1,0,125,10,2010,7,2,12,35,0,1,1,1,,,1,,1.0
10576,1,2,97,10,2010,7,10,16,14,0,1,1,0,,,3,,1.0
10577,1,0,71,10,2010,7,1,12,12,0,1,1,0,,,3,,1.0
10578,1,0,61,10,2010,7,21,6,42,0,1,1,0,,,2,1.0,
10579,1,0,51,10,2010,1,16,4,42,0,1,1,0,,,1,1.0,
10580,1,0,97,10,2010,2,11,1,12,0,1,1,0,,,2,,
10581,1,0,133,10,2010,5,20,4,1,0,1,1,1,,,1,1.0,
10582,1,0,133,10,2010,5,13,2,12,0,1,2,0,,,2,,
10583,1,0,43,10,2010,1,12,2,12,0,1,1,0,,,5,,
10584,1,0,73,8,2010,1,1,11,24,0,1,1,1,,,2,,
10585,1,0,117,9,2010,2,17,16,12,0,1,1,1,,,5,1.0,
10586,1,1,53,10,2010,4,5,14,9,0,1,1,0,,,2,,
10587,1,1,125,10,2010,7,1,15,8,0,1,1,0,,,5,,
10588,1,0,125,10,2010,7,2,14,34,0,1,1,1,,,4,,
10589,1,0,125,10,2010,5,1,2,52,0,1,1,0,,,2,,
10590,1,0,53,10,2010,4,19,4,53,0,1,1,0,,,1,1.0,
10591,1,0,43,10,2010,6,8,5,12,0,1,1,0,,,2,,
10592,1,0,131,10,2010,6,13,6,42,0,1,1,0,,,1,1.0,
10593,1,0,43,10,2010,7,0,3,32,0,1,1,1,,,1,1.0,
10594,1,0,43,10,2010,7,9,2,42,0,1,1,0,,,1,,
10595,1,0,113,10,2010,3,20,4,30,0,1,1,1,,,1,1.0,
10596,1,0,101,9,2010,5,20,12,12,0,1,1,1,,,4,,1.0
10597,1,0,73,10,2010,2,8,12,12,0,1,1,0,,,3,,1.0
10598,1,0,89,11,2010,2,2,12,33,0,1,1,0,,,3,,
10599,1,0,115,11,2010,4,20,3,34,0,2,1,1,,,1,,
10600,1,0,35,11,2010,5,6,2,32,0,3,1,0,,,1,1.0,
10601,1,0,115,10,2010,4,15,1,24,0,1,1,0,,,2,,
10602,1,0,65,10,2010,6,22,5,42,0,1,1,1,,,1,1.0,
10603,1,0,127,10,2010,5,15,2,1,0,1,1,0,,,4,,
10604,1,0,51,10,2010,6,18,12,12,0,1,1,1,,,2,,
10605,1,0,3,10,2010,7,0,6,35,0,1,1,1,,,1,1.0,
10606,1,0,5,10,2010,7,16,3,1,0,1,1,1,,,1,1.0,
10607,1,0,99,10,2010,7,13,6,12,0,1,1,1,,,6,,1.0
10608,1,0,39,10,2010,7,12,2,12,0,1,1,1,,,6,,1.0
10609,1,0,113,10,2010,7,1,16,42,0,1,1,1,,,1,1.0,
10610,1,0,21,10,2010,1,8,2,42,0,1,1,0,,,2,1.0,
10611,1,0,97,10,2010,1,17,4,11,0,1,1,0,,,2,,
10612,1,0,81,11,2010,3,18,12,24,0,1,1,0,,,1,1.0,
10613,1,0,97,11,2010,5,6,4,42,0,1,1,0,,,1,1.0,1.0
10614,1,0,89,11,2010,3,10,15,12,0,1,1,0,,,2,,
10615,1,0,73,10,2010,6,23,11,12,0,1,1,0,,,6,1.0,1.0
10616,1,0,101,10,2010,7,23,14,18,1,1,1,1,,,1,1.0,
10617,1,1,59,11,2010,4,17,5,8,0,1,1,0,,,2,,
10618,1,0,89,11,2010,7,23,12,33,0,1,1,1,,,1,1.0,
10619,1,0,121,9,2010,7,15,15,1,0,1,1,0,,,5,1.0,
10620,1,0,73,10,2010,5,1,15,42,0,1,2,0,,,2,1.0,
10621,1,0,115,4,2010,7,13,2,34,0,1,1,0,,,1,,
10622,1,0,83,8,2010,3,17,12,12,0,1,1,0,,,2,,
10623,1,0,127,10,2010,2,11,2,12,0,1,1,0,,,3,,
10624,1,0,127,10,2010,3,22,4,42,0,2,1,0,,,1,1.0,
10625,1,1,97,10,2010,3,23,12,8,0,2,1,1,,,2,,
10626,1,0,73,10,2010,2,6,1,12,0,2,1,0,,,2,,
10627,1,0,97,10,2010,4,20,5,12,0,2,2,1,,,4,1.0,
10628,1,2,81,11,2010,6,5,12,8,0,1,1,0,,,3,,
10629,1,0,89,11,2010,7,21,12,12,0,1,1,1,,,3,,
10630,1,0,97,11,2010,3,2,14,34,0,1,1,1,,,1,,
10631,1,0,3,11,2010,4,6,6,12,0,1,1,0,,,2,,
10632,1,0,55,11,2010,5,5,6,42,0,1,1,0,,,1,1.0,
10633,1,0,69,11,2010,1,0,14,53,0,1,1,1,,,1,1.0,
10634,1,0,37,11,2010,1,15,4,42,0,2,1,0,,,1,,
10635,1,1,97,11,2010,1,0,12,8,0,5,1,0,,,2,,
10636,1,1,53,11,2010,2,0,1,12,0,2,1,0,,,2,,0.0
10637,1,0,71,11,2010,4,6,2,12,0,1,1,0,,,2,,
10638,1,0,15,11,2010,7,1,14,42,0,1,1,1,,,1,1.0,
10639,1,0,61,11,2010,4,15,5,12,0,1,1,0,,,3,,
10640,1,0,117,11,2010,6,22,12,12,0,1,3,1,,,6,,
10641,1,0,115,11,2010,1,13,6,42,0,1,1,0,,,1,1.0,
10642,1,0,83,11,2010,3,7,4,12,0,2,1,0,,,14,1.0,
10643,1,0,31,11,2010,4,12,5,42,0,1,1,1,,,2,1.0,1.0
10644,1,0,79,11,2010,4,18,2,12,0,1,2,0,,,3,1.0,
10645,1,0,39,11,2010,6,14,6,35,0,1,1,1,,,2,,
10646,1,0,11,11,2010,7,20,3,32,0,1,1,0,,,1,1.0,
10647,1,0,95,11,2010,1,13,4,32,0,1,1,0,,,1,1.0,
10648,1,0,51,11,2010,1,14,3,34,0,1,1,0,,,1,1.0,
10649,1,0,3,11,2010,1,7,6,1,0,1,1,1,,,1,1.0,
10650,1,0,87,11,2010,1,6,1,12,0,5,1,0,,,6,,
10651,1,0,31,11,2010,2,18,3,42,0,1,1,1,,,1,1.0,1.0
10652,1,0,97,11,2010,4,20,5,34,0,1,1,1,,,1,1.0,
10653,1,0,117,11,2010,6,16,15,42,0,1,1,1,,,1,1.0,1.0
10654,1,0,79,11,2010,2,18,2,12,0,1,1,0,,,2,,
10655,1,1,33,11,2010,3,18,5,12,0,1,1,0,,,6,,0.0
10656,1,0,51,11,2010,3,20,14,12,0,1,3,0,,,8,,2.0
10657,1,0,23,11,2010,6,1,5,1,0,1,2,1,,,5,1.0,
10658,1,0,81,11,2010,6,9,14,34,0,1,1,0,,,1,1.0,
10659,1,0,63,11,2010,6,3,1,1,0,1,1,1,,,2,,1.0
10660,1,1,97,11,2010,2,13,11,8,0,2,1,0,,,2,,
10661,1,0,99,11,2010,2,11,2,12,0,2,1,0,,,3,,
10662,1,0,45,11,2010,2,13,12,30,0,2,1,0,,,2,1.0,1.0
10663,1,0,113,11,2010,2,16,4,12,0,1,1,0,,,5,,
10664,1,0,125,11,2010,3,14,12,12,0,2,1,0,,,3,,
10665,1,0,125,11,2010,3,20,2,12,0,1,1,0,,,3,,
10666,1,0,81,11,2010,3,14,12,30,0,2,1,0,,,1,1.0,
10667,1,0,129,11,2010,3,7,6,35,0,2,1,0,,,2,1.0,
10668,1,0,97,11,2010,3,17,11,12,0,2,1,0,,,2,1.0,
10669,1,2,97,11,2010,6,5,12,8,0,1,1,0,,,3,,
10670,1,0,95,12,2010,4,15,3,12,0,1,1,0,,,2,,
10671,1,0,89,12,2010,5,22,15,42,0,1,1,0,,,1,,
10672,1,0,125,12,2010,5,22,12,35,0,1,1,1,,,2,,
10673,1,0,97,12,2010,6,12,12,12,0,1,1,0,,,2,,
10674,1,0,117,12,2010,6,14,14,12,0,1,1,0,,,4,,
10675,1,0,129,12,2010,7,21,5,1,0,1,1,1,,,1,1.0,1.0
10676,1,0,15,12,2010,7,0,14,5,0,1,1,1,,,2,,
10677,1,0,113,12,2010,1,22,14,33,0,1,1,1,,,1,1.0,
10678,1,0,117,12,2010,2,14,15,42,0,1,1,0,,,1,,
10679,1,0,17,12,2010,2,20,16,12,0,1,1,0,,,4,,
10680,1,1,117,12,2010,3,15,16,8,0,1,1,0,,,2,,
10681,1,0,55,12,2010,4,15,6,32,0,1,1,1,,,4,1.0,1.0
10682,1,0,71,12,2010,4,18,5,12,0,1,1,0,,,4,,
10683,1,0,127,12,2010,4,5,4,24,0,1,1,0,,,1,,1.0
10684,1,1,103,12,2010,5,9,6,8,0,1,1,0,,,2,,
10685,1,0,49,12,2010,6,17,3,42,0,1,1,0,,,1,,
10686,1,0,89,12,2010,2,23,15,32,0,1,1,1,,,1,1.0,
10687,1,0,115,12,2010,2,21,4,59,0,1,1,0,,,1,1.0,
10688,1,0,129,12,2010,3,14,4,12,0,1,1,0,,,2,,
10689,1,0,117,12,2010,5,13,15,12,0,2,1,0,,,3,1.0,1.0
10690,1,0,53,8,2010,2,14,2,12,0,1,4,0,,,4,,
10691,1,0,73,12,2010,7,21,11,25,4,2,1,0,,,2,,
10692,1,0,71,12,2010,4,16,2,12,0,1,1,0,,,7,,
10693,1,0,121,12,2010,6,21,5,43,0,1,1,0,,,2,1.0,1.0
10694,1,1,15,10,2010,1,17,14,9,0,1,1,0,,,2,,
10695,1,0,81,11,2010,6,15,11,1,0,1,1,0,,,4,,
10696,1,0,133,11,2010,5,8,4,12,0,1,1,0,,,2,,
10697,1,0,71,11,2010,2,12,3,12,0,1,1,0,,,2,1.0,
10698,1,0,97,11,2010,3,19,12,12,0,1,1,1,,,3,,2.0
10699,1,0,97,11,2010,7,13,14,12,0,1,1,0,,,3,1.0,
10700,1,0,69,11,2010,7,19,15,32,0,1,1,1,,,1,1.0,
10701,1,0,83,11,2010,2,15,11,12,0,1,1,0,,,3,,
10702,1,1,97,12,2010,4,17,12,8,0,1,1,0,,,2,,
10703,1,0,121,11,2010,7,9,6,42,0,1,1,0,,,5,1.0,1.0
10704,1,0,113,12,2010,3,16,99,12,0,1,1,0,,,2,,
10705,1,0,83,12,2010,7,20,6,43,0,2,1,0,,,1,1.0,1.0
10706,1,0,109,12,2010,4,7,4,12,0,3,2,0,,,4,,
10707,1,1,101,12,2010,4,8,11,23,0,3,1,0,,,2,1.0,
10708,1,0,11,12,2010,5,3,6,34,0,2,1,0,,,1,1.0,
10709,1,0,43,12,2010,6,21,4,12,0,1,1,1,,,6,,
10710,1,0,123,12,2010,7,11,3,1,0,1,1,0,,,3,,
10711,1,0,73,12,2010,1,3,11,12,0,1,1,1,,,2,,1.0
10712,1,0,45,12,2010,3,22,4,42,0,1,1,0,,,1,,
10713,1,0,97,12,2010,4,4,15,12,0,1,1,0,,,2,1.0,
10714,1,0,69,12,2010,4,21,14,42,0,1,1,1,,,1,1.0,
10715,1,0,43,12,2010,7,9,2,12,0,4,1,0,,,3,1.0,1.0
10716,1,0,51,12,2010,2,19,15,12,0,1,2,0,,,3,,
10717,1,0,115,12,2010,5,15,1,42,0,1,1,0,,,4,,1.0
10718,1,0,51,12,2010,6,11,4,42,0,1,1,0,,,2,1.0,1.0
10719,1,1,89,12,2010,6,17,14,8,0,1,1,0,,,2,,1.0
10720,1,0,117,12,2010,7,18,15,12,0,1,2,0,,,5,,
10721,1,1,89,7,2010,7,21,16,49,0,1,1,0,,,2,,
10722,1,0,73,10,2010,7,12,11,12,0,1,1,0,,,7,,1.0
10723,1,0,73,11,2010,3,3,16,1,0,1,2,0,,,2,1.0,
10724,1,0,73,11,2010,5,9,12,12,0,1,1,0,,,2,,
10725,1,0,73,12,2010,5,7,15,12,0,1,1,0,,,3,,1.0
10726,1,0,73,12,2010,7,0,14,42,0,1,1,1,,,1,,1.0
10727,1,0,73,12,2010,3,21,11,24,0,1,1,1,,,4,,1.0
10728,1,0,73,12,2010,4,18,15,1,0,1,1,0,,,1,,
10729,1,0,73,12,2010,5,0,14,12,0,1,3,0,,,6,1.0,2.0
10730,1,0,73,12,2010,5,0,15,1,0,1,2,0,,,2,,1.0
10731,1,0,79,6,2010,6,8,2,12,0,1,1,0,,,2,,
10732,1,0,79,8,2010,5,14,2,12,0,1,1,0,,,2,,
10733,1,0,3,11,2010,4,17,5,12,0,2,1,0,,,2,,1.0
10734,1,0,73,11,2010,7,23,14,30,0,1,1,0,,,1,,
10735,1,1,53,11,2010,3,18,3,9,0,1,1,1,,,2,,1.0
10736,1,0,101,12,2010,4,22,12,1,0,1,1,0,,,1,,
10737,1,1,127,12,2010,6,1,3,8,0,1,1,0,,,2,,
10738,1,2,97,12,2010,5,18,12,8,0,2,1,0,,,3,,
