ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
210395,21,137,8,2018,4,12,49,0,10,1,1,11.0,,2,,1.0
210396,21,185,8,2018,4,15,93,0,1,2,0,10.0,19.0,4,,
210397,21,99,8,2018,3,20,12,0,1,1,0,4.0,27.0,2,,
210398,21,111,8,2018,7,1,8,0,1,1,0,8.0,30.0,2,,
210399,21,111,8,2018,5,10,12,0,1,1,0,6.0,60.0,4,,
210400,21,97,8,2018,5,11,12,0,1,1,0,5.0,18.0,2,,
210401,21,147,8,2018,5,12,12,0,1,1,0,1.0,57.0,3,,
210402,21,223,8,2018,1,12,1,0,1,1,0,7.0,39.0,2,,
210403,21,101,8,2018,4,18,12,0,1,1,0,7.0,,5,,
210404,21,111,8,2018,6,3,30,0,1,1,1,11.0,19.0,2,,1.0
210405,21,99,8,2018,2,4,12,0,1,1,0,13.0,45.0,3,,
210406,21,111,8,2018,3,5,12,0,1,1,0,12.0,13.0,2,,1.0
210407,21,111,8,2018,3,22,9,0,1,1,0,0.0,,4,,1.0
210408,21,185,8,2018,7,18,12,0,1,1,0,6.0,32.0,3,,
210409,21,111,8,2018,4,8,12,0,10,1,0,13.0,34.0,3,,
210410,21,83,8,2018,4,20,12,0,10,1,0,3.0,,3,,1.0
210411,21,111,8,2018,5,4,9,0,1,1,0,5.0,60.0,2,,1.0
210412,21,47,8,2018,3,21,5,0,1,1,1,16.0,40.0,2,,
210413,21,101,8,2018,6,3,34,0,1,1,0,13.0,,1,,
210414,21,101,8,2018,6,7,1,0,1,1,0,12.0,,1,,
210415,21,43,8,2018,6,16,38,0,10,1,0,8.0,46.0,1,,
210416,21,133,8,2018,2,11,43,0,1,1,0,12.0,,1,,
210417,21,173,8,2018,3,15,53,0,1,1,1,13.0,,1,1.0,
210418,21,119,8,2018,6,12,12,0,10,1,0,19.0,,3,,2.0
210419,21,11,8,2018,7,19,30,0,10,1,0,6.0,34.0,2,1.0,
210420,21,111,7,2018,6,10,33,0,1,1,0,5.0,18.0,1,,
210421,21,5,7,2018,7,2,34,0,1,1,1,11.0,,1,,
210422,21,195,7,2018,4,10,8,0,10,1,0,3.0,11.0,4,,
210423,21,121,8,2018,5,15,35,0,10,1,0,2.0,,1,,
210424,21,85,8,2018,6,15,12,0,10,1,0,12.0,9.0,2,,
210425,21,73,9,2018,1,12,12,0,1,1,0,3.0,16.0,2,1.0,
210426,21,127,9,2018,3,21,59,0,1,1,0,24.0,,1,,
210427,21,177,9,2018,2,0,43,0,1,1,0,15.0,1377.0,1,,
210428,21,183,9,2018,7,12,11,0,2,1,0,5.0,,1,1.0,
210429,21,145,9,2018,7,14,12,0,2,1,0,6.0,,2,,
210430,21,1,9,2018,1,9,1,0,10,1,0,4.0,,1,,
210431,21,161,9,2018,1,12,12,0,2,1,0,6.0,35.0,3,,
210432,21,53,9,2018,1,12,12,0,1,1,0,5.0,10.0,3,,
210433,21,185,9,2018,2,13,12,0,10,2,0,6.0,34.0,3,,
210434,21,111,9,2018,6,22,8,0,10,1,0,4.0,,2,,1.0
210435,21,155,9,2018,1,0,42,0,2,2,1,10.0,55.0,6,1.0,
210436,21,67,9,2018,3,15,12,0,10,1,0,4.0,20.0,2,1.0,
210437,21,227,9,2018,4,7,35,0,10,1,0,17.0,46.0,2,,
210438,21,197,9,2018,4,22,38,0,1,1,1,17.0,,1,,1.0
210439,21,141,9,2018,5,12,12,0,1,2,0,9.0,,5,,
210440,21,37,9,2018,5,14,12,0,1,1,0,5.0,26.0,4,,
210441,21,125,9,2018,4,13,12,0,1,1,0,4.0,43.0,5,,
210442,21,47,9,2018,2,7,12,0,1,1,0,0.0,21.0,3,,
210443,21,125,9,2018,2,17,12,0,10,1,0,2.0,47.0,8,,
210444,21,67,9,2018,1,16,14,0,2,1,0,8.0,,6,2.0,1.0
210445,21,67,9,2018,1,22,8,0,2,1,0,4.0,16.0,4,1.0,
210446,21,163,9,2018,3,11,12,0,10,1,0,12.0,58.0,2,,
210447,21,227,9,2018,3,20,42,0,1,1,0,17.0,,1,,
210448,21,93,9,2018,2,21,8,0,10,1,0,6.0,,3,,1.0
210449,21,235,9,2018,4,17,93,0,10,1,0,7.0,31.0,1,,
210450,21,111,9,2018,7,13,32,0,1,1,0,-16.0,41.0,1,,
210451,21,67,9,2018,7,14,8,0,1,1,1,,10.0,3,,
210452,21,93,9,2018,5,2,9,0,10,1,1,10.0,,2,,
210453,21,163,9,2018,6,11,32,0,1,1,1,13.0,,1,,
210454,21,67,9,2018,6,23,12,0,10,1,1,,,3,,
210455,21,173,9,2018,7,3,5,0,1,1,1,12.0,,4,1.0,
210456,21,99,9,2018,7,9,59,0,2,1,1,8.0,29.0,1,1.0,
210457,21,177,9,2018,7,12,12,0,2,1,1,8.0,32.0,3,,
210458,21,93,9,2018,7,13,12,0,2,1,0,8.0,,6,1.0,
210459,21,195,9,2018,7,21,12,0,2,1,0,18.0,,5,1.0,
210460,21,113,9,2018,1,21,30,0,10,1,0,9.0,,1,1.0,
210461,21,209,9,2018,3,21,33,0,1,1,1,,31.0,1,,
210462,21,47,9,2018,5,16,24,0,1,1,0,3.0,29.0,1,1.0,
210463,21,67,9,2018,5,20,54,0,1,1,0,8.0,,2,,
210464,21,121,9,2018,7,20,12,0,1,1,0,15.0,11.0,4,,1.0
210465,21,195,9,2018,2,15,43,0,2,1,0,23.0,31.0,1,,1.0
210466,21,105,9,2018,6,4,42,0,10,1,0,20.0,,1,,1.0
210467,21,19,9,2018,3,17,12,0,10,1,0,8.0,24.0,4,,
210468,21,185,9,2018,5,21,12,0,10,1,0,8.0,,2,,
210469,21,183,9,2018,4,7,5,0,1,1,0,9.0,27.0,3,,
210470,21,85,9,2018,6,16,10,0,1,1,0,8.0,,1,,
210471,21,179,9,2018,1,4,8,0,1,1,0,,,2,,
210472,21,43,9,2018,1,17,12,0,1,1,0,10.0,26.0,4,,
210473,21,85,9,2018,1,20,93,0,1,1,0,13.0,,2,,
210474,21,239,9,2018,6,15,12,0,1,1,0,3.0,33.0,2,,
210475,21,191,9,2018,3,12,42,0,1,1,0,16.0,63.0,1,,
210476,21,195,7,2018,5,9,43,0,1,1,0,15.0,26.0,1,,
210477,21,231,9,2018,2,9,42,0,10,1,0,6.0,37.0,1,,1.0
210478,21,117,9,2018,2,12,93,0,2,1,0,5.0,26.0,1,,
210479,21,91,9,2018,7,5,42,0,10,1,1,5.0,39.0,1,,
210480,21,87,9,2018,3,15,30,0,2,1,0,7.0,32.0,1,,
210481,21,111,9,2018,2,0,9,0,1,1,0,11.0,31.0,2,,
210482,21,205,7,2018,3,8,12,0,2,1,0,,,2,,
210483,21,107,9,2018,3,17,12,0,1,1,0,19.0,40.0,3,,
210484,21,85,6,2018,6,14,1,0,1,1,1,14.0,,1,,
210485,21,85,5,2018,4,6,39,0,1,1,0,13.0,,2,,
210486,21,41,9,2018,3,20,8,0,1,1,0,2.0,19.0,2,,
210487,21,45,9,2018,7,18,24,0,10,1,1,15.0,,1,,
210488,21,209,9,2018,2,10,12,0,2,1,0,3.0,40.0,3,,
210489,21,117,10,2018,2,1,39,0,1,1,1,7.0,,1,,
210490,21,85,10,2018,2,16,12,0,1,1,0,8.0,,4,,
210491,21,99,10,2018,3,13,24,0,2,1,0,8.0,20.0,3,,
210492,21,207,10,2018,4,12,12,0,1,1,0,14.0,51.0,3,,
210493,21,89,10,2018,4,21,12,0,1,2,0,8.0,35.0,4,,
210494,21,107,10,2018,5,14,38,0,10,1,0,21.0,75.0,1,,
210495,21,235,10,2018,3,11,14,0,10,1,0,8.0,13.0,1,,
210496,21,15,10,2018,7,0,12,2,10,1,0,10.0,,2,,
210497,21,169,10,2018,7,13,12,0,1,1,0,14.0,55.0,4,,
210498,21,117,10,2018,1,6,12,0,1,1,0,6.0,17.0,3,,1.0
210499,21,93,10,2018,1,12,12,0,1,1,0,6.0,17.0,3,,
210500,21,137,10,2018,4,13,35,0,1,1,0,9.0,,1,,
210501,21,95,10,2018,2,7,12,0,5,1,0,22.0,18.0,2,,1.0
210502,21,219,10,2018,2,18,12,0,2,1,0,12.0,45.0,2,,1.0
210503,21,111,10,2018,3,14,12,0,1,1,0,9.0,28.0,5,1.0,1.0
210504,21,49,10,2018,2,21,1,0,1,1,1,9.0,,1,1.0,
210505,21,59,10,2018,1,1,5,0,1,1,1,16.0,29.0,3,,
210506,21,235,10,2018,4,8,12,0,10,1,0,4.0,129.0,2,,
210507,21,149,10,2018,4,9,12,0,10,1,1,10.0,29.0,2,,
210508,21,67,10,2018,5,10,12,0,1,1,0,2.0,28.0,3,,1.0
210509,21,127,10,2018,5,23,24,0,1,1,1,,,1,,1.0
210510,21,67,10,2018,6,2,8,0,1,1,0,3.0,19.0,2,,1.0
210511,21,127,10,2018,6,5,12,0,1,1,0,2.0,20.0,2,,1.0
210512,21,23,10,2018,1,1,35,0,2,1,1,6.0,,1,1.0,
210513,21,83,10,2018,5,17,42,0,1,1,0,12.0,,1,,1.0
210514,21,121,10,2018,2,6,12,0,2,1,0,4.0,,2,,
210515,21,127,10,2018,4,21,34,0,1,1,1,3.0,,1,,
210516,21,179,10,2018,5,12,42,0,1,1,0,20.0,,1,,1.0
210517,21,35,10,2018,3,6,34,0,10,1,0,10.0,,1,,
210518,21,111,10,2018,7,0,14,0,2,1,1,5.0,,2,,
210519,21,111,10,2018,7,14,1,0,6,1,0,9.0,41.0,1,,
210520,21,195,10,2018,6,16,12,0,1,1,1,5.0,,5,,
210521,21,93,10,2018,7,20,12,0,1,2,0,3.0,35.0,6,1.0,1.0
210522,21,137,10,2018,2,6,34,0,2,1,0,19.0,,1,,
210523,21,181,10,2018,3,21,12,0,1,1,0,8.0,55.0,3,,
210524,21,155,10,2018,5,9,38,0,1,1,0,31.0,65.0,1,,
210525,21,47,10,2018,1,7,42,0,1,1,0,15.0,,1,,
210526,21,67,10,2018,7,2,9,0,2,1,0,3.0,18.0,2,,1.0
210527,21,199,10,2018,3,7,12,0,1,1,0,9.0,,2,,
210528,21,111,10,2018,2,17,25,0,1,1,0,3.0,,1,,
210529,21,221,10,2018,2,15,12,0,2,1,0,5.0,22.0,3,1.0,1.0
210530,21,233,10,2018,6,14,12,0,10,1,0,,,2,,
210531,21,47,10,2018,6,20,43,0,10,1,1,8.0,,1,,
210532,21,185,10,2018,7,8,42,0,2,1,0,18.0,54.0,5,,
210533,21,49,10,2018,1,15,42,0,1,1,1,11.0,,1,,
210534,21,183,10,2018,3,19,34,0,1,1,0,8.0,,1,,
210535,21,29,10,2018,6,7,8,0,1,1,0,11.0,39.0,2,,
210536,21,105,10,2018,2,8,54,0,1,1,2,8.0,,3,,
210537,21,67,10,2018,2,11,12,0,1,1,0,9.0,,2,,
210538,21,231,10,2018,5,14,12,0,1,1,1,0.0,29.0,3,,
210539,21,219,10,2018,3,13,12,0,1,3,0,,,4,,
210540,21,157,10,2018,3,18,38,0,1,1,1,10.0,,1,1.0,
210541,21,17,10,2018,1,7,8,0,1,1,0,0.0,,2,,
210542,21,111,10,2018,3,19,12,0,10,1,0,1.0,35.0,3,,1.0
210543,21,227,10,2018,4,7,42,0,1,1,0,10.0,,1,,
210544,21,145,10,2018,4,13,12,0,2,1,0,16.0,39.0,2,,1.0
210545,21,137,10,2018,2,13,12,0,1,1,0,10.0,10.0,3,,
210546,21,191,10,2018,6,4,12,0,1,1,0,10.0,11.0,2,,
210547,21,47,10,2018,2,13,11,0,1,1,0,21.0,46.0,1,,
210548,21,209,10,2018,6,6,12,0,2,1,0,10.0,,2,,
210549,21,89,10,2018,4,16,12,0,10,1,0,4.0,73.0,7,,
210550,21,205,10,2018,2,18,5,0,1,1,0,7.0,17.0,3,,
210551,21,85,10,2018,7,21,42,0,1,1,1,20.0,8.0,2,,
210552,21,235,10,2018,3,11,1,0,1,1,0,8.0,76.0,1,,
210553,21,111,11,2018,5,23,9,0,2,1,0,,,2,,1.0
210554,21,61,11,2018,6,23,42,0,1,2,0,,,3,,1.0
210555,21,101,11,2018,7,1,8,0,1,1,0,0.0,,2,,
210556,21,159,11,2018,1,18,35,0,1,1,0,5.0,25.0,1,,
210557,21,239,11,2018,2,12,12,0,1,1,0,5.0,31.0,3,,
210558,21,237,11,2018,5,13,12,0,1,1,0,19.0,55.0,2,,
210559,21,49,11,2018,6,10,35,0,1,1,0,10.0,,1,1.0,
210560,21,221,11,2018,7,17,12,0,1,2,1,4.0,29.0,2,,
210561,21,99,11,2018,7,17,42,0,1,1,0,17.0,43.0,1,,
210562,21,211,11,2018,2,18,12,0,2,1,0,2.0,39.0,3,,
210563,21,67,11,2018,5,15,53,0,10,1,1,6.0,,1,1.0,
210564,21,123,11,2018,3,11,12,0,10,2,0,7.0,,3,,
210565,21,51,11,2018,3,21,12,0,2,1,0,5.0,58.0,8,,1.0
210566,21,67,11,2018,5,6,8,0,1,1,0,4.0,17.0,2,,
210567,21,85,11,2018,5,16,12,0,11,1,0,5.0,,3,,
210568,21,177,11,2018,5,18,12,0,10,1,0,8.0,67.0,3,,
210569,21,59,11,2018,6,14,8,0,1,1,0,6.0,16.0,2,,
210570,21,55,11,2018,1,1,32,0,1,1,0,8.0,,1,,
210571,21,145,11,2018,1,4,14,0,1,1,1,8.0,16.0,1,,
210572,21,195,11,2018,5,18,34,0,2,1,0,20.0,49.0,2,,
210573,21,193,11,2018,2,9,12,0,10,1,0,5.0,20.0,2,,
210574,21,29,11,2018,2,20,12,0,10,1,0,19.0,57.0,2,,
210575,21,93,11,2018,7,7,12,0,1,1,0,14.0,,3,,
210576,21,179,11,2018,4,22,42,0,1,1,0,5.0,20.0,4,1.0,
210577,21,179,11,2018,5,18,12,0,10,1,0,15.0,46.0,3,,
210578,21,215,11,2018,5,12,12,0,1,1,0,6.0,75.0,4,,
210579,21,73,11,2018,5,14,12,0,1,1,0,6.0,22.0,2,,
210580,21,93,11,2018,5,21,8,0,1,1,0,12.0,,2,,
210581,21,17,11,2018,1,20,42,0,1,1,1,10.0,,1,1.0,
210582,21,111,11,2018,7,17,9,0,1,1,0,14.0,15.0,2,,
210583,21,183,11,2018,2,12,1,0,1,1,0,17.0,,1,,
210584,21,145,11,2018,3,4,31,0,1,2,1,3.0,,2,1.0,
210585,21,111,11,2018,7,22,8,0,10,1,0,6.0,,2,,
210586,21,67,11,2018,3,5,8,0,2,1,0,3.0,38.0,2,,
210587,21,135,11,2018,3,8,12,0,4,1,0,15.0,,2,,
210588,21,101,11,2018,2,11,12,0,10,1,0,11.0,66.0,4,1.0,
210589,21,21,11,2018,2,17,12,0,10,1,0,6.0,10.0,4,,
210590,21,101,11,2018,1,20,42,0,1,1,1,15.0,34.0,3,,
210591,21,159,11,2018,5,8,5,0,10,1,0,20.0,,2,,
210592,21,179,11,2018,2,8,35,0,2,1,0,17.0,,1,,
210593,21,111,11,2018,7,1,12,0,10,1,0,4.0,28.0,3,,1.0
210594,21,125,11,2018,6,14,12,0,2,1,0,5.0,29.0,3,1.0,1.0
210595,21,237,9,2018,2,12,21,0,1,1,0,5.0,,1,,
210596,21,91,6,2018,2,17,24,0,10,1,0,9.0,,1,,
210597,21,1,8,2018,3,16,12,0,1,1,0,6.0,18.0,3,,
210598,21,209,9,2018,7,11,12,0,10,1,0,4.0,31.0,3,,1.0
210599,21,9,11,2018,6,10,12,0,10,2,0,2.0,37.0,5,,1.0
210600,21,59,11,2018,6,10,12,0,10,1,0,3.0,27.0,3,,
210601,21,71,6,2018,2,9,42,0,1,1,0,24.0,5.0,2,,
210602,21,125,8,2018,4,12,30,0,10,1,0,9.0,26.0,1,,
210603,21,69,10,2018,6,14,42,0,2,1,0,10.0,,1,,
210604,21,115,11,2018,3,13,12,0,1,1,0,8.0,26.0,5,1.0,
210605,21,165,10,2018,3,15,34,0,1,2,0,10.0,48.0,2,1.0,
210606,21,217,11,2018,3,15,12,0,10,2,0,5.0,31.0,8,,
210607,21,213,7,2018,3,2,30,0,1,1,0,31.0,33.0,2,1.0,1.0
210608,21,151,11,2018,7,18,8,0,10,1,0,3.0,50.0,3,,
210609,21,113,11,2018,5,8,42,0,10,1,0,,,2,,1.0
210610,21,173,11,2018,6,23,8,0,10,1,1,,,2,,
210611,21,111,12,2018,7,8,14,0,2,1,0,6.0,33.0,4,,
210612,21,195,12,2018,4,14,12,0,1,2,0,24.0,104.0,2,,1.0
210613,21,71,12,2018,6,12,35,0,10,1,0,14.0,,1,,
210614,21,177,12,2018,4,7,12,0,10,1,0,4.0,41.0,2,1.0,
210615,21,83,12,2018,2,17,12,0,1,1,1,9.0,,4,,
210616,21,177,12,2018,2,7,12,0,10,1,0,6.0,53.0,3,,
210617,21,111,12,2018,1,20,8,0,1,1,0,10.0,18.0,2,,
210618,21,195,12,2018,5,15,12,0,1,1,1,6.0,20.0,3,,
210619,21,227,12,2018,4,14,53,0,10,1,1,17.0,,1,,
210620,21,59,12,2018,6,17,12,0,2,1,0,4.0,38.0,3,,1.0
210621,21,151,12,2018,6,18,8,0,2,1,0,8.0,,5,,
210622,21,191,12,2018,2,14,24,0,1,1,0,12.0,577.0,2,,
210623,21,83,12,2018,2,16,8,0,1,1,0,7.0,0.0,3,,1.0
210624,21,107,12,2018,7,9,34,0,2,1,0,15.0,35.0,2,1.0,
210625,21,35,12,2018,2,18,42,0,10,1,1,19.0,,1,,1.0
210626,21,155,12,2018,4,6,8,0,1,1,0,5.0,22.0,3,,
210627,21,235,12,2018,2,15,12,0,1,1,0,0.0,0.0,3,,
210628,21,111,12,2018,3,6,8,0,1,1,0,4.0,,2,,
210629,21,67,12,2018,4,15,12,0,10,1,0,5.0,19.0,3,,
210630,21,117,12,2018,6,18,8,0,2,1,0,2.0,15.0,3,,
210631,21,67,12,2018,1,9,12,0,10,1,0,0.0,28.0,3,1.0,
210632,21,79,12,2018,1,3,12,0,2,1,1,2.0,32.0,6,,1.0
210633,21,111,12,2018,5,22,8,0,10,1,0,6.0,,2,,
210634,21,111,12,2018,7,20,34,0,1,1,0,10.0,31.0,5,1.0,1.0
210635,21,93,12,2018,2,10,12,0,1,1,0,10.0,805.0,8,,
210636,21,111,12,2018,2,14,12,0,1,1,1,4.0,,6,,
210637,21,127,12,2018,2,15,12,0,1,3,0,4.0,,5,1.0,1.0
210638,21,111,12,2018,6,6,8,0,2,1,0,4.0,,2,,
210639,21,111,12,2018,7,0,42,0,10,1,0,4.0,26.0,2,,
210640,21,47,12,2018,3,12,12,0,1,1,0,,26.0,2,,
210641,21,55,12,2018,6,21,42,0,2,1,0,31.0,18.0,1,,
210642,21,227,12,2018,6,11,54,0,1,1,0,9.0,31.0,6,,
210643,21,111,12,2018,5,9,12,0,1,1,0,5.0,60.0,3,,
210644,21,93,12,2018,7,21,12,0,1,1,1,11.0,32.0,3,,1.0
210645,21,7,12,2018,5,10,12,0,10,1,0,2.0,36.0,4,,1.0
210646,21,115,12,2018,2,19,24,0,1,1,0,8.0,,5,,
210647,21,217,12,2018,2,17,12,0,10,1,0,9.0,16.0,3,,1.0
210648,21,75,12,2018,3,6,12,0,10,1,0,,,3,1.0,2.0
210649,21,195,12,2018,2,10,12,0,10,1,0,5.0,11.0,4,,
210650,21,125,12,2018,3,20,1,0,1,1,0,12.0,,2,,
210651,21,111,12,2018,2,14,12,0,2,1,0,7.0,0.0,6,,
210652,21,67,12,2018,6,16,8,0,1,1,0,4.0,18.0,2,,
210653,21,111,8,2018,4,11,14,0,10,1,0,8.0,56.0,1,,1.0
210654,21,57,10,2018,6,0,42,0,1,1,0,21.0,,1,,
210655,21,121,12,2018,3,20,24,0,1,1,1,13.0,53.0,5,,1.0
210656,21,3,12,2018,2,12,38,0,1,1,0,18.0,,1,,
210657,21,25,11,2018,6,22,12,0,98,1,1,2.0,11.0,2,,
210658,21,227,12,2018,1,16,12,0,1,1,1,11.0,33.0,2,,
210659,21,195,12,2018,2,11,34,0,10,1,0,37.0,,1,,
210660,21,153,12,2018,7,20,42,0,10,1,1,7.0,90.0,1,,
210661,21,45,12,2018,4,4,42,0,1,1,1,21.0,47.0,1,,1.0
210662,21,55,12,2018,6,23,35,0,10,1,1,,,1,,
210663,21,127,6,2018,1,23,42,0,1,1,1,,,1,,1.0
210664,21,85,11,2018,3,18,42,0,1,1,0,21.0,34.0,3,,
210665,21,135,10,2018,6,23,35,0,1,1,1,,,2,,1.0
210666,21,135,9,2018,2,18,53,0,1,1,0,24.0,100.0,1,,
210667,21,83,12,2018,6,1,5,0,1,1,0,17.0,,2,,
210668,21,237,12,2018,4,20,23,0,1,1,0,15.0,20.0,1,,
210669,21,207,8,2018,4,16,34,0,1,1,0,,,1,,
210670,21,3,12,2018,5,16,12,0,1,1,0,3.0,16.0,2,,1.0
210671,21,125,5,2018,3,20,12,0,1,1,0,4.0,39.0,4,,
220001,22,19,1,2018,2,20,1,4,1,1,1,10.0,,1,1.0,1.0
220002,22,105,1,2018,3,21,8,0,10,1,1,12.0,,2,,
220003,22,45,1,2018,4,17,12,0,1,1,0,13.0,77.0,7,,1.0
220004,22,35,1,2018,5,5,1,0,1,1,0,,,1,,
220005,22,103,1,2018,6,5,8,0,1,1,0,,,2,,
220006,22,5,1,2018,6,18,12,0,1,1,0,14.0,27.0,3,,1.0
220007,22,17,1,2018,6,19,8,0,1,1,0,10.0,,2,,
220008,22,5,1,2018,7,1,35,0,1,1,0,12.0,53.0,5,1.0,1.0
220009,22,71,1,2018,7,13,39,0,1,1,0,,,2,,1.0
220011,22,19,1,2018,2,6,8,0,2,1,0,8.0,34.0,3,,
220012,22,33,1,2018,3,19,12,0,1,1,0,6.0,,2,,
220013,22,103,1,2018,4,6,12,0,10,1,0,15.0,54.0,2,,
220014,22,105,1,2018,4,14,12,0,1,1,0,2.0,,6,,
220015,22,99,1,2018,4,21,8,0,5,1,0,15.0,,2,,
220016,22,33,1,2018,5,14,8,0,10,1,0,5.0,,2,,
220017,22,19,1,2018,6,4,42,0,1,1,1,19.0,,1,1.0,
220018,22,33,1,2018,6,13,12,0,10,1,0,12.0,27.0,3,,1.0
220019,22,103,1,2018,2,11,42,0,1,1,0,6.0,,1,,
220020,22,55,1,2018,2,19,8,0,1,1,0,13.0,23.0,3,,
220021,22,71,1,2018,4,4,8,0,4,1,0,,,4,,1.0
220022,22,125,1,2018,4,9,12,0,1,1,0,3.0,54.0,6,,1.0
220023,22,51,1,2018,4,9,32,0,1,1,0,3.0,27.0,2,,
220024,22,43,1,2018,4,17,42,0,1,1,0,20.0,45.0,1,,
220025,22,121,1,2018,7,19,8,0,1,1,0,5.0,,2,,
220026,22,7,1,2018,7,18,9,0,1,1,0,11.0,,3,,
220027,22,71,1,2018,1,4,24,0,1,1,0,5.0,39.0,7,,1.0
220028,22,33,1,2018,2,11,12,0,1,1,0,10.0,,2,,
220029,22,103,1,2018,2,16,12,0,1,1,0,5.0,35.0,2,,
220030,22,51,1,2018,4,3,33,0,1,1,0,23.0,,1,,
220031,22,19,1,2018,5,10,12,0,1,2,0,23.0,28.0,4,1.0,
220032,22,79,1,2018,6,18,8,0,2,1,0,6.0,,5,,1.0
220033,22,65,1,2018,2,5,12,0,1,2,0,13.0,51.0,7,,
220034,22,79,1,2018,2,19,8,0,1,1,0,20.0,18.0,5,,
220035,22,121,1,2018,2,20,12,0,1,1,1,15.0,,2,1.0,1.0
220036,22,83,1,2018,2,22,8,0,1,1,0,,,2,,
220037,22,67,1,2018,3,10,32,0,1,1,0,5.0,,1,,
220038,22,19,2,2018,5,8,8,0,1,1,0,,,2,,
220039,22,103,2,2018,6,19,8,0,1,1,0,3.0,6.0,2,,
220040,22,5,2,2018,7,7,12,0,10,1,0,5.0,75.0,2,,
220041,22,17,2,2018,7,17,42,0,2,1,1,5.0,31.0,1,,1.0
220042,22,99,2,2018,1,4,19,0,2,1,0,15.0,,1,,
220043,22,17,2,2018,1,15,8,0,1,1,0,9.0,,6,,
220044,22,33,2,2018,2,19,8,0,1,1,0,4.0,,2,,
220046,22,35,2,2018,7,9,42,0,2,1,0,4.0,29.0,1,,
220047,22,33,2,2018,5,16,12,0,1,1,0,6.0,23.0,5,,1.0
220048,22,71,2,2018,5,19,8,0,1,1,0,,,2,,
220049,22,127,1,2018,1,15,1,0,2,1,1,29.0,,1,,
220050,22,17,1,2018,1,6,12,0,1,2,1,16.0,58.0,3,,
220051,22,17,1,2018,2,8,34,0,1,1,0,3.0,14.0,2,,
220053,22,17,1,2018,3,21,8,0,1,1,0,5.0,13.0,2,,
220054,22,113,2,2018,1,19,12,0,10,2,1,9.0,54.0,5,,
220055,22,45,2,2018,2,6,12,0,10,1,0,8.0,37.0,2,,
220056,22,79,2,2018,3,5,12,0,10,1,0,18.0,31.0,2,,
220057,22,61,2,2018,6,6,8,0,1,1,0,5.0,,2,,
220058,22,51,2,2018,7,5,8,0,5,1,0,8.0,,2,,
220059,22,107,2,2018,7,18,35,0,10,2,0,6.0,47.0,4,,1.0
220060,22,17,2,2018,3,2,21,0,1,1,1,9.0,,1,,1.0
220061,22,117,2,2018,1,9,58,0,1,1,1,14.0,,1,,
220062,22,63,2,2018,3,7,12,0,10,1,0,8.0,43.0,4,,1.0
220063,22,49,2,2018,3,14,42,0,10,1,0,6.0,21.0,1,,
220064,22,111,2,2018,5,5,42,0,2,1,0,8.0,,1,,
220065,22,73,2,2018,6,1,8,0,1,1,0,2.0,27.0,2,,
220066,22,17,2,2018,7,11,12,0,10,1,1,6.0,18.0,2,,
220067,22,71,1,2018,2,2,1,0,1,1,1,12.0,,1,,1.0
220068,22,51,1,2018,5,18,12,0,1,1,0,4.0,31.0,2,1.0,
220069,22,53,2,2018,2,10,12,0,10,1,0,1.0,76.0,2,,
220070,22,1,2,2018,4,18,12,0,2,2,0,13.0,41.0,4,1.0,
220071,22,5,2,2018,6,99,8,0,1,1,0,9.0,,2,,
220072,22,93,2,2018,1,1,42,0,2,2,1,9.0,,2,,
220073,22,109,2,2018,6,6,12,0,10,1,0,,,2,1.0,
220074,22,95,2,2018,1,22,42,0,1,1,1,6.0,,1,,
220075,22,17,2,2018,3,18,12,0,10,1,0,6.0,38.0,5,,
220076,22,19,3,2018,2,21,12,0,10,1,1,2.0,25.0,6,,
220077,22,121,3,2018,5,17,12,0,1,1,0,22.0,,5,,
220078,22,17,3,2018,7,17,12,0,1,1,0,8.0,,9,,1.0
220079,22,91,2,2018,3,14,59,0,1,1,0,21.0,70.0,3,1.0,
220080,22,91,2,2018,7,7,35,0,10,1,0,19.0,,1,1.0,1.0
220081,22,19,2,2018,7,19,8,0,1,1,0,6.0,,3,,
220082,22,101,2,2018,2,19,9,0,1,1,0,9.0,,3,,1.0
220083,22,3,2,2018,2,5,19,0,10,1,0,11.0,50.0,2,1.0,1.0
220084,22,73,2,2018,2,16,8,0,1,1,0,10.0,15.0,2,,
220085,22,11,3,2018,6,7,12,0,1,1,0,8.0,25.0,4,,
220086,22,99,3,2018,6,17,8,0,1,1,0,20.0,21.0,2,,
220087,22,45,3,2018,6,14,35,0,1,1,0,17.0,50.0,3,1.0,
220088,22,57,3,2018,6,23,35,0,1,1,0,,,1,,
220089,22,79,3,2018,2,18,8,0,10,1,0,4.0,20.0,2,,
220090,22,61,3,2018,1,11,42,0,10,1,0,2.0,,1,1.0,1.0
220091,22,41,3,2018,2,15,12,0,1,1,0,15.0,17.0,4,,1.0
220092,22,17,3,2018,2,18,12,0,1,1,0,7.0,12.0,8,,1.0
220093,22,17,3,2018,4,6,8,0,1,1,0,,,4,,
220094,22,15,3,2018,7,20,8,0,10,1,0,9.0,,3,,
220095,22,45,3,2018,5,7,12,0,1,2,0,6.0,48.0,4,1.0,
