ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
300179,30,27,12,2011,1,0,3,1,0,1,1,1,23.0,,1,,
300180,30,111,12,2011,3,14,13,30,0,1,1,1,5.0,19.0,1,1.0,
300181,30,29,12,2011,3,19,6,42,0,10,1,1,22.0,24.0,1,1.0,1.0
300182,30,107,12,2011,7,12,6,1,0,1,1,1,64.0,,1,1.0,
300183,30,71,12,2011,2,20,6,1,0,1,1,1,38.0,48.0,3,,
300184,30,63,12,2011,3,4,13,12,0,10,1,1,4.0,,2,,
300185,30,3,12,2011,5,17,4,12,0,10,4,1,7.0,20.0,5,,2.0
300186,30,53,12,2011,6,0,2,8,0,10,1,0,16.0,,2,,
300187,30,29,12,2011,5,13,14,8,0,10,1,0,4.0,,2,,
310001,31,97,1,2011,7,0,6,42,0,1,1,1,,,1,1.0,
310002,31,11,1,2011,7,14,3,35,0,1,1,0,,,5,,
310003,31,55,1,2011,4,15,13,12,0,10,1,0,,,4,,
310004,31,109,1,2011,5,14,16,42,0,1,1,0,,,2,,
310005,31,109,1,2011,2,6,13,30,0,4,1,0,,,1,1.0,
310006,31,185,1,2011,2,16,16,12,0,10,1,0,,,3,,
310007,31,185,1,2011,6,10,6,32,0,1,1,0,,,1,,
310008,31,109,2,2011,3,22,16,33,0,4,1,1,,,1,1.0,1.0
310009,31,1,2,2011,5,9,3,5,0,1,1,0,,,2,,
310010,31,141,2,2011,5,15,2,12,0,1,1,0,,,3,,
310011,31,111,2,2011,5,4,6,53,0,1,1,1,,,1,,
310012,31,69,2,2011,1,15,6,10,0,1,1,0,,,1,,
310013,31,25,2,2011,4,5,3,11,0,1,1,0,,,2,,
310014,31,141,2,2011,4,21,16,33,0,1,1,1,,,1,1.0,
310015,31,109,2,2011,5,7,13,12,0,10,1,0,,,2,,
310016,31,119,2,2011,6,16,13,12,0,1,1,0,,,2,,
310017,31,155,2,2011,5,17,6,35,0,7,1,0,,,1,,
310018,31,19,2,2011,5,12,1,12,0,3,1,0,,,3,1.0,
310019,31,55,2,2011,1,5,14,33,0,5,1,1,,,2,,1.0
310020,31,119,3,2011,2,8,2,12,0,4,1,0,,,2,1.0,
310021,31,55,3,2011,6,22,13,30,0,1,1,0,,,2,1.0,
310022,31,53,3,2011,1,18,2,12,0,1,1,0,,,7,,
310023,31,19,3,2011,5,15,3,12,0,10,1,0,,,4,,
310024,31,165,3,2011,5,18,3,12,0,1,1,0,,,3,,
310025,31,107,3,2011,1,21,16,35,0,1,1,1,,,3,,
310026,31,79,3,2011,2,12,16,12,0,10,1,0,,,2,,1.0
310027,31,55,3,2011,4,2,13,12,0,10,1,0,,,2,,1.0
310028,31,111,3,2011,1,2,1,12,0,3,1,0,,,2,,
310029,31,25,3,2011,3,22,2,42,0,1,1,1,,,1,,
310030,31,79,3,2011,3,5,13,24,0,3,1,0,,,8,1.0,
310031,31,131,3,2011,4,11,2,12,0,1,1,0,,,2,,
310032,31,19,4,2011,6,14,6,12,0,1,1,0,,,2,,
310033,31,157,4,2011,1,19,3,1,0,1,1,1,,,1,,
310034,31,55,4,2011,4,7,16,12,0,1,1,0,,,4,,
310035,31,141,4,2011,6,16,5,12,0,10,1,0,,,2,,
310036,31,155,4,2011,6,99,4,34,0,99,1,0,,,1,,
310037,31,147,4,2011,7,23,6,24,0,1,1,1,,,1,,1.0
310038,31,99,4,2011,7,99,6,1,0,10,1,1,,,1,,1.0
310039,31,151,4,2011,1,13,6,44,0,1,1,0,,,2,,
310040,31,161,4,2011,2,20,2,11,0,1,1,0,,,1,,
310041,31,17,5,2011,2,17,3,1,0,1,1,0,,,2,,
310042,31,67,5,2011,2,18,6,12,0,1,1,0,,,3,1.0,
310043,31,55,5,2011,3,16,11,8,0,1,1,0,,,3,,
310044,31,55,5,2011,7,11,13,12,0,10,1,0,,,2,,
310045,31,55,5,2011,1,8,16,12,0,1,1,0,,,4,1.0,
310046,31,53,5,2011,4,15,2,12,0,2,1,0,,,4,1.0,1.0
310047,31,99,5,2011,5,17,2,12,0,2,1,0,,,3,,
310048,31,55,5,2011,5,18,13,12,0,10,1,1,,,3,,1.0
310049,31,141,5,2011,7,17,2,12,0,10,2,0,,,4,,
310050,31,109,5,2011,4,6,1,20,1,1,1,0,,,1,,
310051,31,55,5,2011,5,2,13,31,0,10,1,1,,,1,,
310052,31,109,5,2011,5,22,13,8,0,2,1,0,,,3,,
310053,31,123,5,2011,6,20,2,11,0,1,1,1,,,1,,
310054,31,23,5,2011,2,23,6,30,0,1,1,1,,,3,,
310055,31,1,5,2011,3,9,6,12,0,2,1,0,,,5,,1.0
310056,31,31,5,2011,2,99,2,8,0,2,1,0,,,2,,1.0
310057,31,59,6,2011,5,9,2,12,0,1,1,0,,,3,,
310058,31,25,6,2011,6,9,1,12,1,6,1,0,,,3,,
310059,31,137,6,2011,1,18,6,1,0,1,1,1,,,1,,
310060,31,157,6,2011,5,22,4,1,0,2,1,1,,,1,,
310061,31,109,6,2011,3,11,3,12,0,6,2,0,,,4,,1.0
310062,31,119,6,2011,4,4,13,12,0,1,2,0,,,3,,
310063,31,109,6,2011,5,4,16,33,0,1,1,0,,,2,1.0,
310064,31,43,6,2011,5,16,2,12,0,2,2,0,,,3,,
310065,31,119,6,2011,1,4,4,1,0,10,1,1,,,1,,
310066,31,111,6,2011,5,21,4,9,0,10,1,1,,,3,,
310067,31,79,6,2011,1,11,16,42,0,1,1,1,,,2,1.0,
310068,31,157,6,2011,2,1,2,31,1,1,1,1,,,2,,1.0
310069,31,31,6,2011,2,13,2,12,0,10,1,0,,,4,,
310070,31,155,6,2011,4,15,4,12,0,10,1,0,,,2,,
310071,31,55,6,2011,5,15,13,12,0,1,1,0,,,2,,
310072,31,111,6,2011,6,7,1,1,0,10,2,0,,,4,,1.0
310073,31,79,4,2011,1,0,15,5,0,1,1,1,,,2,1.0,
310074,31,105,6,2011,7,21,1,1,0,1,1,0,,,1,,
310075,31,67,6,2011,7,99,6,34,0,10,1,1,,,1,,
310076,31,25,6,2011,7,15,2,12,0,1,1,0,,,4,,
310077,31,145,7,2011,6,18,2,12,0,1,1,0,,,7,,
310078,31,145,7,2011,7,1,6,1,0,1,1,1,,,1,,1.0
310079,31,19,7,2011,1,10,14,12,0,1,1,0,,,2,,
310080,31,107,7,2011,1,6,4,1,0,1,1,1,,,2,,1.0
310081,31,139,7,2011,6,19,6,1,0,1,1,1,,,4,,
310082,31,79,7,2011,7,15,1,1,0,1,1,0,,,1,,
310083,31,31,7,2011,3,13,2,12,0,10,1,0,,,3,,
310084,31,47,7,2011,1,4,1,12,0,1,1,0,,,8,,
310085,31,55,7,2011,6,3,14,12,0,1,1,1,,,5,,
310086,31,47,7,2011,3,13,1,1,0,1,2,0,,,3,,
310087,31,55,7,2011,7,8,11,1,0,10,1,0,,,1,,
310088,31,27,8,2011,3,16,4,12,0,1,1,0,,,3,,
310089,31,37,8,2011,4,18,6,35,0,1,1,0,0.0,0.0,1,,
310090,31,25,8,2011,4,5,3,11,0,1,1,0,,,2,,
310091,31,147,8,2011,6,18,2,12,0,1,1,1,,,5,,
310092,31,141,8,2011,7,11,2,12,0,1,1,0,,,4,,
310093,31,141,8,2011,4,17,2,12,0,1,1,0,,,3,1.0,
310094,31,1,8,2011,4,14,2,12,0,10,1,0,,,2,,
310095,31,79,8,2011,7,18,16,10,0,1,1,0,,,1,,
310096,31,79,8,2011,5,4,3,12,0,1,1,1,,,2,,
310097,31,55,8,2011,5,17,16,12,0,10,1,0,,,3,,
310098,31,109,8,2011,7,17,6,12,0,1,2,0,,,8,,
310099,31,101,8,2011,2,11,1,1,0,1,2,0,,,3,,
310100,31,47,8,2011,4,21,1,1,0,1,1,1,,,1,,
310101,31,163,8,2011,4,7,4,12,0,1,1,0,,,2,,
310102,31,147,8,2011,5,20,2,12,0,1,1,1,,,2,,
310103,31,1,8,2011,7,12,6,24,0,1,1,0,,,1,1.0,
310104,31,153,8,2011,5,6,1,12,0,1,1,0,,,3,1.0,
310105,31,185,8,2011,4,14,5,12,0,1,1,0,,,2,,
310106,31,55,9,2011,5,10,14,12,0,1,1,0,,,5,,1.0
310107,31,55,9,2011,7,15,15,9,0,10,1,0,,,2,,
310108,31,55,9,2011,6,16,3,12,0,1,1,0,,,2,,
310109,31,109,9,2011,7,0,3,12,0,1,1,1,,,3,,
310110,31,109,9,2011,1,13,14,1,0,1,1,0,,,1,,
310111,31,109,9,2011,1,2,6,35,0,1,1,1,,,1,1.0,1.0
310112,31,63,9,2011,1,99,4,34,0,1,1,1,,,1,,
310113,31,111,9,2011,2,14,1,1,0,1,1,0,,,3,,
310114,31,123,9,2011,6,13,2,12,0,1,1,0,,,2,,
310115,31,51,9,2011,6,18,4,12,0,1,2,1,,,3,,
310116,31,153,9,2011,7,21,2,12,0,1,1,0,,,5,,
310117,31,55,9,2011,1,19,11,8,0,10,1,1,,,2,,
310118,31,93,9,2011,2,7,3,12,0,1,1,0,,,2,,
310119,31,47,9,2011,7,19,6,1,0,1,1,1,,,1,,
310120,31,145,9,2011,7,23,3,34,0,1,1,1,,,1,1.0,
310121,31,109,9,2011,1,14,4,12,0,1,1,0,,,4,,
310122,31,51,9,2011,3,7,3,12,0,1,1,0,,,2,,
310123,31,41,9,2011,4,7,2,12,0,1,1,0,,,4,,
310124,31,157,10,2011,7,19,2,12,0,1,1,1,,,3,,
310125,31,45,10,2011,1,14,4,34,0,1,1,1,,,4,,
310126,31,153,10,2011,4,1,16,33,0,1,2,1,,,2,1.0,1.0
310127,31,67,10,2011,5,3,6,1,0,1,1,1,,,1,,
310128,31,55,10,2011,3,13,3,12,0,1,1,0,,,2,1.0,
310129,31,79,10,2011,7,16,1,12,0,10,2,0,,,4,,
310130,31,109,10,2011,6,20,14,8,0,10,1,0,,,2,,
310131,31,185,10,2011,1,4,3,1,0,1,1,1,,,1,,
310132,31,109,10,2011,2,16,2,32,0,1,1,0,,,3,,
310133,31,133,10,2011,7,17,3,1,0,1,1,1,,,1,1.0,
310134,31,73,10,2011,7,14,4,35,0,1,1,0,,,1,,
310135,31,107,10,2011,7,23,6,8,0,1,1,1,,,2,,1.0
310136,31,39,10,2011,2,12,4,12,0,1,1,0,,,2,,
310137,31,23,7,2011,7,7,3,12,0,5,1,0,,,2,,
310138,31,153,7,2011,7,16,14,12,0,1,1,1,,,2,1.0,
310139,31,109,9,2011,4,19,14,12,0,1,1,0,,,2,1.0,
310140,31,47,11,2011,2,19,1,1,0,10,3,0,,,4,,1.0
310141,31,111,11,2011,6,14,1,1,0,1,3,0,,,9,,1.0
310142,31,25,11,2011,7,2,3,1,0,10,1,1,,,1,,
310143,31,77,11,2011,1,20,3,12,0,1,1,0,,,3,,
310144,31,109,11,2011,2,15,16,21,0,1,1,0,,,2,1.0,
310145,31,31,11,2011,6,19,3,1,0,1,1,1,,,1,,
310146,31,101,11,2011,7,11,3,12,0,1,1,0,,,3,,
310147,31,55,11,2011,2,19,4,42,0,10,1,0,,,3,1.0,
310148,31,19,11,2011,7,17,1,1,0,6,1,0,,,6,,
310149,31,19,11,2011,7,21,3,12,0,1,1,1,,,3,,
310150,31,153,11,2011,2,15,2,1,0,1,2,1,,,2,,
310151,31,119,11,2011,4,5,4,38,0,1,1,0,,,1,,
310152,31,109,12,2011,7,16,1,12,4,4,1,0,,,5,1.0,1.0
310153,31,47,12,2011,3,99,4,8,0,4,1,0,,,2,,1.0
310154,31,121,12,2011,5,14,2,12,0,4,2,0,,,5,1.0,
310155,31,19,12,2011,5,23,1,12,4,4,1,0,,,3,1.0,
310156,31,59,12,2011,6,17,2,31,0,99,1,0,,,2,,
310157,31,19,12,2011,7,4,6,35,0,1,1,1,,,1,,
310158,31,153,12,2011,2,17,6,12,0,10,1,1,,,2,,
310159,31,81,12,2011,3,12,3,12,0,4,1,0,,,3,,1.0
310160,31,171,12,2011,5,13,4,1,0,1,1,0,,,1,,
310161,31,67,12,2011,6,18,2,12,0,1,1,0,,,5,,
310162,31,101,12,2011,7,21,2,1,0,1,1,1,,,1,,
310163,31,55,12,2011,2,21,13,33,0,1,1,1,,,1,1.0,
310164,31,155,12,2011,4,10,6,12,0,1,1,0,,,2,1.0,
320001,32,3,1,2011,2,15,14,8,0,10,1,0,5.0,14.0,3,,
320002,32,11,1,2011,6,12,4,31,0,1,1,0,12.0,,1,1.0,
320003,32,3,1,2011,7,0,14,33,0,1,1,0,5.0,,1,1.0,
320004,32,3,1,2011,7,19,14,38,0,1,1,1,8.0,,1,,
320005,32,3,1,2011,3,2,11,12,1,1,1,0,9.0,23.0,3,1.0,
320006,32,7,1,2011,5,19,1,31,0,10,1,0,,,1,,
320007,32,3,1,2011,1,14,16,1,0,1,1,0,7.0,33.0,1,,
320008,32,23,1,2011,2,15,2,41,0,1,1,0,5.0,15.0,1,,
320009,32,31,1,2011,7,17,13,8,0,1,1,0,3.0,,2,,
320010,32,3,1,2011,5,9,14,8,0,1,1,0,0.0,12.0,2,,
320011,32,17,1,2011,6,11,2,1,0,1,1,0,30.0,,1,,1.0
320012,32,31,1,2011,2,6,14,8,0,1,1,0,2.0,15.0,2,,
320013,32,3,1,2011,5,14,14,12,0,1,1,0,5.0,26.0,5,,1.0
320014,32,3,1,2011,5,17,16,12,0,1,1,0,4.0,34.0,4,1.0,
320015,32,19,1,2011,6,22,2,12,0,1,1,1,,,3,,
320016,32,17,2,2011,6,16,9,58,0,1,1,0,12.0,,1,1.0,
320017,32,31,2,2011,5,18,16,8,0,1,1,0,6.0,20.0,2,,
320018,32,3,2,2011,1,16,13,12,0,1,1,1,4.0,,3,1.0,
320019,32,3,2,2011,7,15,1,12,0,1,1,0,7.0,37.0,2,,
320020,32,31,2,2011,1,6,14,30,0,1,1,0,4.0,,1,,
320021,32,3,2,2011,3,0,2,1,0,1,1,0,38.0,,1,,1.0
320022,32,1,3,2011,3,7,2,12,0,1,1,0,4.0,16.0,4,1.0,
320023,32,15,3,2011,7,4,1,31,0,10,1,0,16.0,24.0,4,,
320024,32,31,3,2011,4,19,14,1,0,1,1,1,5.0,16.0,1,1.0,1.0
320025,32,3,3,2011,7,2,16,1,0,1,1,1,8.0,,1,1.0,
320026,32,3,3,2011,1,1,11,1,0,10,1,0,14.0,112.0,6,,
320027,32,3,3,2011,7,19,14,1,0,1,1,1,3.0,,3,1.0,
320028,32,3,3,2011,3,4,16,33,0,1,1,1,5.0,22.0,2,,1.0
320029,32,3,3,2011,4,18,14,1,0,1,1,0,8.0,17.0,3,1.0,
320030,32,19,3,2011,6,6,2,12,0,1,1,1,23.0,23.0,4,,
320031,32,3,3,2011,7,3,16,12,0,1,1,0,3.0,19.0,2,,
320032,32,3,3,2011,1,21,16,14,0,10,1,1,6.0,36.0,2,1.0,
320033,32,3,3,2011,2,6,14,30,0,10,1,1,6.0,21.0,2,1.0,1.0
320034,32,3,3,2011,5,19,14,8,0,1,1,0,2.0,16.0,5,,
320035,32,3,3,2011,6,22,14,12,0,1,1,0,6.0,11.0,3,,1.0
320036,32,3,3,2011,7,1,11,18,1,1,1,1,12.0,13.0,1,,
320037,32,3,3,2011,1,3,12,25,0,1,1,1,6.0,34.0,2,,1.0
320038,32,19,1,2011,3,10,5,12,0,1,1,0,10.0,27.0,4,,
320039,32,23,3,2011,1,3,5,1,0,1,1,0,4.0,15.0,3,1.0,
320040,32,31,3,2011,2,22,12,12,0,1,1,1,30.0,13.0,2,,
320041,32,3,3,2011,3,22,16,31,0,1,2,1,,,2,,
320042,32,3,3,2011,4,11,14,12,0,1,1,0,4.0,16.0,3,,
320043,32,3,4,2011,1,2,14,1,0,10,3,1,,,5,1.0,1.0
320044,32,19,4,2011,2,20,3,8,0,1,1,0,5.0,44.0,2,,
320045,32,3,4,2011,3,23,14,42,0,1,1,1,,,1,,
320046,32,3,4,2011,1,4,15,30,0,1,1,1,4.0,27.0,2,1.0,1.0
320047,32,3,4,2011,6,21,14,8,0,1,1,0,3.0,12.0,3,,
320048,32,3,4,2011,6,13,16,12,0,1,1,1,,,4,1.0,1.0
320049,32,3,3,2011,5,9,14,39,0,10,1,1,3.0,18.0,1,,
320050,32,3,4,2011,7,6,14,39,0,1,1,1,3.0,14.0,3,1.0,1.0
320051,32,7,4,2011,3,7,9,35,0,10,1,1,11.0,29.0,1,1.0,
320052,32,9,4,2011,3,19,2,31,0,1,1,0,10.0,17.0,3,1.0,
320053,32,7,4,2011,6,23,6,1,0,10,1,1,,,1,1.0,
320054,32,31,1,2011,2,17,13,12,0,1,1,1,3.0,19.0,2,1.0,
320055,32,3,4,2011,5,15,14,12,0,1,1,1,4.0,58.0,6,,
320056,32,19,4,2011,7,16,2,12,0,1,1,0,1.0,,2,,
320057,32,3,4,2011,2,20,16,5,0,1,1,0,5.0,22.0,3,,
320058,32,19,4,2011,3,16,1,12,0,10,1,0,14.0,,2,,
320059,32,31,4,2011,3,18,14,12,0,1,1,0,3.0,28.0,2,,
320060,32,31,3,2011,6,17,5,12,0,10,1,0,,,2,1.0,
320061,32,19,4,2011,6,15,2,12,0,2,3,0,27.0,32.0,5,,1.0
320062,32,31,4,2011,3,17,1,31,0,1,1,1,10.0,,1,,
320063,32,5,4,2011,3,20,4,31,0,1,1,1,11.0,,1,,
320064,32,3,4,2011,4,22,16,33,0,1,1,1,10.0,9.0,1,1.0,
320065,32,3,4,2011,5,0,14,8,0,1,1,1,4.0,,2,,
320066,32,1,4,2011,5,17,2,41,0,1,1,1,15.0,61.0,1,,1.0
320067,32,33,5,2011,3,9,2,1,0,1,1,0,29.0,50.0,4,,
320068,32,3,5,2011,6,3,1,1,0,1,1,0,31.0,,1,,
320069,32,31,5,2011,6,13,11,12,0,1,1,0,4.0,20.0,2,,
320070,32,7,5,2011,7,8,13,12,0,1,1,0,2.0,49.0,2,1.0,
320071,32,3,5,2011,1,22,1,12,0,1,2,1,19.0,,8,,
320072,32,3,5,2011,4,18,16,12,0,1,1,1,2.0,20.0,4,,
320073,32,3,5,2011,6,9,14,9,0,1,1,0,39.0,15.0,4,,
320074,32,3,5,2011,4,15,16,8,0,2,1,0,4.0,,2,,
320075,32,3,5,2011,6,1,11,8,0,1,1,0,7.0,,2,,1.0
320076,32,3,5,2011,6,10,14,12,0,1,1,0,6.0,32.0,2,,
320077,32,9,5,2011,7,10,4,1,0,10,1,0,36.0,,1,,
320078,32,7,5,2011,7,12,2,12,0,10,2,0,37.0,82.0,4,1.0,1.0
320079,32,5,5,2011,1,5,2,1,0,1,1,0,16.0,47.0,2,,1.0
320080,32,11,5,2011,1,14,1,58,0,10,1,0,15.0,29.0,2,,
320081,32,3,5,2011,4,5,2,12,0,1,1,1,41.0,91.0,2,,
320082,32,3,5,2011,4,16,14,33,0,1,1,0,7.0,18.0,1,,
320083,32,3,5,2011,5,4,11,8,1,1,1,0,,20.0,2,,
320084,32,7,5,2011,6,19,2,35,0,10,1,0,26.0,2.0,2,,
320085,32,31,5,2011,1,5,13,42,0,10,1,1,,,3,1.0,1.0
320086,32,3,5,2011,2,20,16,1,0,1,1,1,4.0,,1,1.0,1.0
320087,32,3,6,2011,5,15,14,1,0,1,1,0,2.0,,4,,
320088,32,23,6,2011,1,3,2,31,0,1,1,1,18.0,,1,,
320089,32,5,6,2011,4,11,2,12,0,1,1,0,18.0,,2,,
320090,32,3,6,2011,6,19,13,41,0,1,1,1,,,1,1.0,1.0
320091,32,19,6,2011,2,8,2,14,0,1,2,0,20.0,67.0,3,,
320092,32,3,6,2011,4,2,1,12,0,1,1,0,17.0,48.0,2,,
320093,32,5,6,2011,2,14,2,12,0,1,1,0,1.0,57.0,2,,
320094,32,7,6,2011,3,1,2,1,0,1,1,1,27.0,,1,1.0,1.0
320095,32,15,6,2011,3,17,2,41,0,1,1,1,,,1,,1.0
320096,32,3,6,2011,5,18,5,31,0,1,1,1,,,9,1.0,
320097,32,19,6,2011,5,21,2,12,0,1,1,0,7.0,,2,,
320098,32,3,6,2011,7,7,12,8,0,1,1,1,9.0,,2,,1.0
320099,32,17,6,2011,2,14,2,1,0,1,1,0,24.0,111.0,2,,
320100,32,15,6,2011,2,17,2,31,0,1,1,0,65.0,,1,,
320101,32,5,6,2011,3,13,2,9,0,1,1,0,0.0,45.0,2,,
320102,32,3,6,2011,3,20,11,20,0,1,1,0,7.0,24.0,2,,
320103,32,3,6,2011,3,21,14,8,0,1,1,0,1.0,5.0,2,,1.0
320104,32,1,6,2011,5,8,2,1,0,1,1,0,10.0,12.0,3,,
320105,32,3,5,2011,2,22,13,43,0,1,1,0,5.0,17.0,3,,
320106,32,7,7,2011,7,5,1,12,4,1,2,0,21.0,40.0,9,1.0,
320107,32,13,7,2011,1,16,9,38,0,1,1,1,20.0,,1,1.0,
320108,32,31,7,2011,3,2,13,39,0,1,1,1,5.0,34.0,2,,
320109,32,23,7,2011,5,5,6,12,0,10,1,0,17.0,,3,1.0,1.0
320110,32,3,7,2011,5,7,14,12,0,10,1,0,9.0,14.0,5,,
320111,32,3,7,2011,7,12,14,8,0,1,1,0,3.0,19.0,2,,
320112,32,5,7,2011,4,11,2,12,0,1,1,1,13.0,,2,,
320113,32,23,7,2011,5,0,5,1,0,1,1,1,10.0,,1,,
320114,32,3,7,2011,5,5,14,8,0,1,1,0,4.0,10.0,2,,
320115,32,5,7,2011,5,17,2,1,0,1,1,0,4.0,28.0,8,,1.0
320116,32,31,7,2011,6,8,1,24,0,1,1,0,9.0,,1,,
320117,32,3,7,2011,2,12,14,1,0,1,1,1,11.0,,1,,1.0
320118,32,5,7,2011,2,17,2,12,0,1,1,0,2.0,,2,,1.0
320119,32,3,7,2011,3,11,14,12,0,1,1,1,11.0,36.0,4,1.0,1.0
320120,32,510,7,2011,3,15,3,12,0,1,2,0,29.0,31.0,9,,
320121,32,3,7,2011,4,7,16,33,0,1,1,1,6.0,16.0,1,,
320122,32,3,7,2011,5,12,14,12,0,1,1,0,7.0,23.0,4,,
320123,32,27,7,2011,6,4,1,24,0,1,1,0,5.0,,1,,
320124,32,7,7,2011,7,17,3,34,0,1,1,0,13.0,51.0,2,,
320125,32,3,7,2011,7,5,16,8,0,1,1,1,3.0,18.0,4,1.0,
320126,32,3,7,2011,4,19,16,12,0,1,1,1,3.0,22.0,6,,2.0
320127,32,5,7,2011,4,11,2,12,0,1,1,0,22.0,35.0,5,,
320128,32,3,7,2011,6,12,13,12,0,1,1,0,,,3,,
320129,32,3,7,2011,6,20,1,25,0,10,1,1,,,1,,1.0
320130,32,5,7,2011,7,1,13,8,0,1,1,1,,,3,,
320131,32,31,6,2011,3,9,14,9,0,1,1,1,2.0,,2,,
320132,32,3,7,2011,1,18,16,33,0,10,1,0,4.0,40.0,1,1.0,1.0
320133,32,31,7,2011,5,21,14,8,0,1,1,0,,,2,,
320134,32,13,7,2011,7,21,1,12,0,5,1,0,20.0,,2,,
320135,32,23,8,2011,2,19,4,1,0,10,1,1,57.0,,1,1.0,
320136,32,3,8,2011,5,11,14,12,0,1,1,0,,14.0,3,1.0,1.0
320137,32,3,8,2011,2,6,14,12,0,1,1,1,1.0,27.0,2,1.0,
320138,32,23,8,2011,2,20,4,12,0,1,1,1,5.0,15.0,3,,
320139,32,3,8,2011,7,0,16,12,0,1,1,1,1.0,19.0,2,1.0,1.0
320140,32,31,8,2011,5,16,14,12,0,1,1,0,1.0,32.0,5,,1.0
320141,32,7,8,2011,1,5,1,12,0,1,1,0,7.0,53.0,2,,
320142,32,3,8,2011,5,7,14,12,0,1,1,0,5.0,30.0,2,,
320143,32,3,8,2011,5,20,12,8,0,1,1,0,8.0,,3,,
320144,32,3,8,2011,7,17,14,12,0,1,1,0,5.0,,3,,
320145,32,3,8,2011,3,17,16,1,0,1,1,0,4.0,17.0,2,1.0,
320146,32,3,8,2011,3,23,14,8,0,1,1,0,,,2,,1.0
320147,32,3,9,2011,5,13,16,12,0,1,1,0,9.0,44.0,3,,
320148,32,3,9,2011,6,15,14,8,0,1,1,0,6.0,20.0,2,,
320149,32,23,9,2011,7,16,2,1,0,1,1,0,,,1,,
320150,32,31,9,2011,7,19,14,12,0,1,1,0,7.0,31.0,2,1.0,
320151,32,23,9,2011,1,5,13,18,1,1,1,1,9.0,22.0,4,1.0,1.0
320152,32,1,9,2011,3,18,6,9,0,1,1,0,,,2,,
320153,32,23,9,2011,6,11,6,72,0,1,1,0,8.0,18.0,1,,
320154,32,3,9,2011,6,20,14,8,0,1,1,0,3.0,13.0,3,,
320155,32,3,9,2011,7,11,14,8,0,10,1,0,5.0,12.0,2,,
320156,32,510,9,2011,7,14,2,24,0,10,1,0,3.0,,1,1.0,
320157,32,3,9,2011,1,3,2,1,0,2,1,0,,,1,,
320158,32,21,9,2011,1,7,2,12,0,10,1,0,,,2,,
320159,32,3,9,2011,2,4,14,25,0,1,1,1,1.0,,1,1.0,1.0
320160,32,1,9,2011,4,17,2,12,0,10,1,1,6.0,,2,,
320161,32,3,9,2011,5,19,13,1,0,1,1,1,,,2,,
320162,32,3,9,2011,5,20,11,24,0,10,1,0,5.0,22.0,1,1.0,
320164,32,7,9,2011,1,1,6,8,0,1,1,0,8.0,,2,,1.0
320165,32,31,9,2011,7,0,16,1,0,1,1,0,,,1,1.0,
320166,32,3,9,2011,3,20,14,8,0,1,1,0,2.0,,2,,
320167,32,23,9,2011,5,12,2,12,0,1,1,0,5.0,62.0,2,1.0,
320168,32,3,9,2011,6,5,14,12,0,10,1,0,3.0,,2,,
320169,32,23,10,2011,7,8,15,12,0,1,1,0,4.0,31.0,5,,1.0
320170,32,23,10,2011,6,16,9,58,0,1,2,1,35.0,,3,1.0,
320171,32,19,10,2011,1,14,2,38,0,1,1,1,12.0,,1,,
320172,32,31,10,2011,5,12,14,38,0,10,1,0,13.0,14.0,2,,
320173,32,27,10,2011,6,21,1,12,0,1,1,1,7.0,,6,,
320174,32,19,10,2011,6,22,1,12,0,10,2,1,3.0,,3,,
320175,32,31,10,2011,7,19,14,8,0,10,1,0,5.0,,4,,
320176,32,7,10,2011,1,2,2,14,0,1,3,0,26.0,96.0,5,1.0,
320177,32,3,10,2011,1,7,15,33,0,1,1,1,4.0,14.0,1,1.0,
320178,32,3,10,2011,1,7,16,33,0,1,1,0,6.0,59.0,1,1.0,
320179,32,3,10,2011,4,16,14,12,0,1,1,0,4.0,14.0,2,1.0,
320180,32,3,10,2011,5,10,16,12,0,1,1,0,6.0,25.0,2,,
320181,32,3,10,2011,6,18,16,8,0,1,1,0,2.0,,4,,
320182,32,3,10,2011,1,22,12,18,0,1,1,0,5.0,21.0,3,1.0,
320183,32,31,10,2011,7,17,14,8,0,1,1,0,1.0,13.0,6,,
320184,32,31,10,2011,7,20,14,8,0,1,1,1,,,2,,
320185,32,3,10,2011,7,22,16,8,0,1,1,1,4.0,,2,,
320186,32,23,10,2011,2,20,15,12,0,1,1,1,6.0,33.0,4,,
320187,32,3,11,2011,6,9,14,15,0,10,1,0,6.0,,2,,
320188,32,3,11,2011,6,12,14,12,0,1,1,0,12.0,26.0,4,,
320189,32,33,9,2011,5,20,2,8,0,1,1,0,6.0,10.0,5,,
320190,32,3,10,2011,2,20,16,8,0,1,1,1,4.0,38.0,2,1.0,
320191,32,3,11,2011,3,19,14,8,0,1,1,0,,,2,,
320192,32,5,11,2011,7,99,99,1,0,10,1,1,,,1,,
320193,32,1,6,2011,6,11,2,10,0,1,6,0,48.0,,6,,
320194,32,3,11,2011,1,7,14,12,0,1,2,0,0.0,22.0,3,1.0,1.0
320195,32,5,11,2011,1,18,3,54,0,1,1,1,4.0,79.0,5,,
320196,32,31,11,2011,2,21,6,42,0,1,1,1,6.0,5.0,4,1.0,
