ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
340200,34,13,5,2013,5,4,15,14,0,1,1,1,3.0,31.0,1,,1.0
340201,34,5,6,2013,2,15,13,12,0,2,1,0,14.0,11.0,5,,
340202,34,5,5,2013,7,13,16,42,0,10,1,0,8.0,18.0,2,1.0,
340203,34,23,5,2013,6,1,14,12,0,1,1,1,5.0,,2,,1.0
340204,34,5,5,2013,5,16,13,12,0,1,1,0,8.0,56.0,2,,
340205,34,21,5,2013,6,14,11,59,0,2,1,0,30.0,13.0,3,1.0,
340206,34,25,5,2013,5,6,16,8,0,1,1,0,14.0,40.0,2,,
340207,34,1,5,2013,5,9,16,12,0,1,1,0,2.0,48.0,2,,
340208,34,29,5,2013,1,20,14,8,0,1,1,0,3.0,32.0,3,,
340209,34,21,6,2013,1,3,12,12,0,1,2,2,21.0,6.0,4,,1.0
340210,34,5,6,2013,1,18,4,32,0,1,1,1,11.0,47.0,1,1.0,
340211,34,5,6,2013,7,12,13,12,0,1,1,0,4.0,46.0,4,,
340212,34,15,6,2013,7,21,13,8,0,1,1,0,3.0,,3,,
340213,34,11,6,2013,6,15,12,42,0,2,1,0,3.0,24.0,1,1.0,
340214,34,33,6,2013,4,22,12,9,0,1,1,0,11.0,15.0,2,,
340215,34,15,6,2013,4,22,13,12,0,1,1,0,3.0,,5,,
340216,34,5,7,2013,3,1,13,30,0,1,1,0,6.0,30.0,3,,
340217,34,7,7,2013,6,7,14,8,0,1,1,0,14.0,4.0,2,,
340218,34,19,7,2013,6,3,11,14,0,1,1,0,19.0,70.0,4,,
340219,34,33,7,2013,6,18,16,1,0,1,1,1,12.0,23.0,1,,
340220,34,23,7,2013,1,2,13,8,0,1,1,0,,,3,,
340221,34,15,7,2013,4,23,11,12,0,1,1,1,,,5,,
340222,34,5,6,2013,1,9,4,9,0,1,1,0,8.0,80.0,3,,
340223,34,1,6,2013,2,13,13,12,0,2,1,0,1.0,27.0,2,,
340225,34,21,6,2013,2,2,13,33,0,1,1,1,7.0,8.0,3,,1.0
340226,34,31,6,2013,6,23,11,12,0,1,1,0,,,5,,
340227,34,27,6,2013,4,15,14,12,0,1,1,0,10.0,34.0,9,,
340228,34,33,6,2013,7,19,2,12,0,1,2,0,,,4,3.0,1.0
340229,34,9,7,2013,5,21,2,24,0,1,1,0,41.0,,1,,
340230,34,29,6,2013,1,23,15,9,0,1,2,1,7.0,20.0,3,1.0,
340231,34,13,6,2013,7,7,13,12,0,10,1,0,,,3,,
340233,34,17,6,2013,2,3,13,12,0,1,1,0,7.0,28.0,3,,1.0
340234,34,27,6,2013,7,10,11,12,0,1,1,0,12.0,19.0,3,,
340235,34,17,5,2013,7,3,14,33,0,2,1,1,,,3,,
340236,34,29,6,2013,1,0,15,14,0,1,1,1,11.0,54.0,1,,
340237,34,29,4,2013,5,14,13,12,0,10,1,1,7.0,34.0,8,,1.0
340238,34,1,7,2013,3,7,12,12,0,1,1,0,3.0,31.0,2,,
340239,34,5,7,2013,7,22,14,1,0,1,1,0,9.0,20.0,2,1.0,
340240,34,5,7,2013,7,22,3,42,0,1,1,1,7.0,,2,1.0,
340241,34,5,7,2013,2,10,15,12,0,1,1,0,2.0,8.0,3,,
340242,34,15,7,2013,1,4,6,42,0,1,1,1,16.0,,1,1.0,
340243,34,5,7,2013,6,6,11,42,0,1,1,0,,,1,,
340244,34,11,7,2013,5,21,3,30,0,1,1,0,12.0,,2,,
340245,34,5,7,2013,4,17,4,42,0,1,1,1,10.0,5.0,2,1.0,
340246,34,7,7,2013,2,23,13,35,0,1,2,0,,,2,,1.0
340247,34,19,7,2013,7,14,1,24,0,1,1,0,18.0,21.0,3,,
340248,34,13,7,2013,1,4,16,8,0,1,1,0,10.0,22.0,2,,1.0
340249,34,5,7,2013,7,2,6,1,0,1,1,1,10.0,35.0,1,1.0,1.0
340250,34,13,5,2013,1,2,12,24,0,2,1,0,,,2,,
340251,34,23,7,2013,4,20,13,33,0,1,1,0,9.0,40.0,1,,
340252,34,23,5,2013,1,3,12,21,0,1,1,0,26.0,27.0,3,,1.0
340253,34,35,6,2013,7,10,1,12,0,1,1,0,27.0,15.0,5,,
340254,34,29,8,2013,6,14,6,11,0,1,1,0,5.0,21.0,6,,
340255,34,5,7,2013,2,13,12,12,0,2,1,0,14.0,,2,,1.0
340256,34,11,7,2013,3,18,16,12,0,1,1,0,,,4,1.0,
340257,34,23,8,2013,6,18,13,12,0,1,1,1,6.0,21.0,2,1.0,
340258,34,27,8,2013,5,8,11,24,0,1,1,0,15.0,,1,,
340259,34,15,7,2013,4,21,16,17,0,1,1,0,7.0,46.0,1,1.0,
340260,34,21,7,2013,6,10,13,33,0,1,1,0,14.0,,1,,
340261,34,27,7,2013,7,19,16,8,0,1,1,0,9.0,15.0,3,,
340262,34,31,7,2013,7,13,12,1,0,1,1,0,9.0,21.0,1,,
340263,34,41,8,2013,4,20,2,12,0,1,1,1,,,2,1.0,
340264,34,35,7,2013,5,18,14,42,0,1,1,0,12.0,27.0,2,,
340265,34,1,8,2013,4,17,2,35,0,10,1,0,11.0,35.0,1,,
340266,34,31,8,2013,2,10,16,9,0,1,1,0,,,2,,
340267,34,1,8,2013,3,5,3,30,0,1,1,0,21.0,,1,,
340268,34,17,8,2013,7,3,12,33,0,1,3,0,9.0,81.0,5,1.0,
340269,34,23,8,2013,2,6,16,14,0,1,1,1,11.0,35.0,1,1.0,
340270,34,31,8,2013,7,19,13,24,0,1,1,0,14.0,12.0,1,1.0,
340271,34,15,8,2013,1,0,6,42,0,1,1,1,9.0,,1,1.0,1.0
340272,34,15,8,2013,2,6,13,42,0,1,1,0,8.0,,1,,
340273,34,7,8,2013,7,1,11,24,0,1,1,1,5.0,32.0,3,1.0,
340274,34,25,8,2013,3,21,13,8,0,1,1,0,9.0,14.0,2,,1.0
340275,34,29,8,2013,6,8,14,12,0,1,1,0,9.0,49.0,2,,
340276,34,5,8,2013,1,3,6,42,0,1,1,1,,,1,,
340277,34,21,8,2013,6,14,4,8,0,1,1,0,5.0,48.0,3,,
340278,34,3,8,2013,6,7,16,8,0,10,1,0,10.0,22.0,2,,
340279,34,7,8,2013,5,6,14,12,0,2,1,0,3.0,64.0,2,1.0,
340280,34,7,8,2013,4,19,15,12,1,1,1,0,14.0,,3,1.0,
340281,34,31,8,2013,5,0,11,25,0,1,1,1,7.0,,1,1.0,
340282,34,15,6,2013,7,12,3,12,0,1,1,0,14.0,37.0,6,,
340283,34,31,8,2013,6,22,14,12,0,1,1,1,,,2,,1.0
340284,34,39,8,2013,6,17,13,12,0,1,1,0,14.0,27.0,7,1.0,1.0
340285,34,1,9,2013,2,15,13,30,0,2,1,0,5.0,20.0,1,,
340286,34,15,9,2013,5,9,2,12,0,1,1,0,9.0,,2,1.0,
340287,34,35,9,2013,4,4,13,12,0,10,1,0,20.0,,2,,
340288,34,3,9,2013,7,19,14,8,0,1,1,0,6.0,20.0,2,,
340289,34,15,9,2013,6,22,12,1,0,1,1,1,15.0,,1,,
340290,34,17,9,2013,2,3,12,1,0,2,1,1,4.0,59.0,2,1.0,
340291,34,17,9,2013,1,20,16,8,0,1,1,0,,,3,,
340292,34,35,7,2013,4,12,13,12,0,1,1,0,3.0,32.0,3,,
340293,34,25,9,2013,3,23,14,33,0,1,1,0,,,1,1.0,
340294,34,3,8,2013,5,8,12,8,0,1,1,0,8.0,28.0,2,,
340295,34,3,8,2013,5,19,16,43,0,1,1,1,6.0,22.0,2,1.0,
340296,34,35,6,2013,1,16,13,12,0,1,1,0,9.0,28.0,2,,
340297,34,11,8,2013,3,21,3,35,0,1,1,1,1.0,,1,,
340298,34,37,8,2013,5,14,6,43,0,1,1,1,,,1,,
340299,34,29,6,2013,1,15,4,12,0,1,1,0,14.0,32.0,4,,
340300,34,27,7,2013,6,17,4,17,0,1,1,0,11.0,,1,,
340301,34,3,7,2013,5,6,13,12,0,1,1,0,4.0,,2,,1.0
340302,34,3,7,2013,7,15,13,25,0,1,1,1,7.0,,1,,
340303,34,27,8,2013,5,9,11,42,0,1,1,0,10.0,,1,,
340304,34,1,7,2013,7,12,13,1,0,2,1,0,13.0,19.0,2,,
340305,34,3,8,2013,4,9,16,8,0,1,1,0,11.0,,2,,
340306,34,3,9,2013,3,6,13,33,0,10,1,0,7.0,28.0,2,1.0,
340307,34,29,7,2013,1,17,11,12,0,2,1,1,,,4,1.0,
340308,34,7,9,2013,5,6,15,59,0,1,1,0,9.0,36.0,1,,
340309,34,1,8,2013,3,7,3,12,0,10,1,0,18.0,27.0,3,,
340310,34,31,9,2013,4,13,14,12,0,1,1,0,,,3,,
340311,34,31,9,2013,3,21,14,12,0,1,1,1,3.0,31.0,2,,
340312,34,7,10,2013,1,12,13,12,0,1,1,0,5.0,23.0,3,,
340313,34,5,8,2013,5,17,2,12,0,1,1,0,20.0,24.0,3,,
340314,34,23,8,2013,6,22,11,12,0,2,1,0,,,2,,
340315,34,25,9,2013,6,22,13,12,0,1,1,1,,,3,1.0,
340316,34,21,8,2013,6,18,13,12,0,1,3,0,7.0,73.0,6,,
340317,34,35,9,2013,7,20,13,8,0,1,1,0,6.0,24.0,2,,1.0
340318,34,31,8,2013,1,2,16,12,0,1,1,1,8.0,29.0,4,1.0,
340319,34,5,8,2013,3,20,14,11,0,1,1,0,24.0,,1,,
340320,34,11,8,2013,3,12,4,33,0,1,1,0,1.0,35.0,1,,1.0
340321,34,7,9,2013,2,16,13,12,0,1,1,0,,,2,,
340322,34,5,9,2013,2,21,6,35,0,1,1,1,3.0,30.0,1,1.0,
340323,34,3,9,2013,4,9,14,8,0,1,1,0,10.0,,2,,1.0
340324,34,19,8,2013,7,3,1,14,0,1,2,0,17.0,124.0,5,,
340325,34,23,10,2013,2,6,16,8,0,1,1,0,5.0,27.0,2,,1.0
340326,34,19,9,2013,7,6,2,12,0,5,1,0,,,2,,
340327,34,31,9,2013,4,15,14,12,0,1,1,0,13.0,36.0,3,,
340328,34,25,10,2013,1,2,13,33,0,1,1,1,,50.0,1,1.0,
340329,34,5,10,2013,2,23,14,8,0,1,1,0,,59.0,3,,1.0
340330,34,25,10,2013,6,10,3,12,0,2,1,0,5.0,19.0,2,,
340331,34,5,10,2013,4,7,15,12,0,10,1,0,5.0,15.0,3,,1.0
340332,34,17,10,2013,3,16,14,12,0,1,1,0,2.0,10.0,3,1.0,
340333,34,3,10,2013,6,4,14,33,0,1,1,1,14.0,30.0,2,,
340334,34,13,9,2013,6,12,13,12,0,1,1,0,13.0,14.0,6,,
340335,34,13,8,2013,7,23,11,1,0,1,1,0,,,4,,
340336,34,15,5,2013,5,14,13,43,0,1,1,0,6.0,26.0,1,,
340337,34,1,5,2013,1,1,6,42,0,1,1,0,11.0,21.0,2,1.0,
340338,34,7,6,2013,4,13,13,12,0,1,1,0,5.0,17.0,5,,1.0
340339,34,3,6,2013,2,8,16,12,0,1,1,0,13.0,16.0,3,,
340340,34,23,6,2013,2,11,14,12,0,1,1,0,8.0,20.0,2,,
340341,34,25,8,2013,2,13,15,12,0,1,1,1,2.0,22.0,2,,
340342,34,29,6,2013,7,22,13,8,0,1,1,0,2.0,,2,,
340343,34,41,7,2013,4,2,6,31,0,1,2,0,22.0,74.0,3,,
340344,34,29,7,2013,1,19,15,12,0,1,2,0,16.0,54.0,5,1.0,
340345,34,7,7,2013,2,22,13,8,0,1,1,0,,,2,,
340346,34,13,8,2013,3,21,16,12,0,1,2,1,3.0,26.0,5,1.0,1.0
340347,34,13,8,2013,6,15,16,12,0,1,1,0,0.0,31.0,4,,
340348,34,11,8,2013,6,7,14,12,0,1,1,0,7.0,36.0,3,,
340349,34,1,8,2013,6,5,14,12,0,1,1,0,9.0,,2,,
340350,34,27,8,2013,7,18,12,35,0,1,3,1,,30.0,9,1.0,
340351,34,9,8,2013,6,15,4,1,0,1,1,0,9.0,42.0,1,,
340352,34,13,8,2013,7,15,14,12,0,1,1,0,5.0,20.0,2,,
340353,34,13,9,2013,1,18,11,33,0,1,1,0,11.0,,1,,
340354,34,19,9,2013,6,9,11,12,0,1,1,0,6.0,,2,,
340355,34,23,6,2013,5,15,14,12,0,1,1,0,6.0,38.0,3,,
340356,34,7,5,2013,4,20,14,8,0,1,1,0,8.0,18.0,2,,
340357,34,1,9,2013,3,11,13,12,1,1,1,0,4.0,22.0,4,,
340358,34,7,9,2013,2,20,15,33,0,1,1,1,3.0,23.0,1,1.0,1.0
340359,34,1,7,2013,6,10,3,53,0,1,1,0,15.0,,1,,
340360,34,1,9,2013,1,7,14,42,0,1,1,0,6.0,,1,,
340361,34,1,9,2013,4,20,15,11,0,1,1,0,8.0,46.0,1,,
340362,34,31,9,2013,2,22,15,12,0,1,1,0,3.0,,2,1.0,1.0
340363,34,13,9,2013,4,17,14,12,0,1,1,0,12.0,38.0,15,,
340364,34,13,9,2013,7,4,13,33,0,1,2,1,0.0,,2,1.0,1.0
340365,34,7,9,2013,1,1,13,8,0,1,1,1,8.0,10.0,4,,
340366,34,3,9,2013,7,4,12,8,0,1,1,0,17.0,,3,,1.0
340367,34,11,9,2013,4,10,16,12,0,1,1,0,7.0,21.0,2,,
340368,34,11,9,2013,1,0,14,8,0,1,1,0,3.0,,2,,
340369,34,39,8,2013,5,7,13,8,0,1,1,0,,,2,,
340370,34,33,10,2013,7,0,15,30,0,2,1,1,12.0,,1,,
340371,34,41,10,2013,3,1,1,35,0,1,1,0,,25.0,2,,
340372,34,25,9,2013,4,15,15,12,0,1,1,0,,,2,,
340373,34,15,5,2013,4,21,14,8,0,1,1,0,1.0,,2,,
340374,34,39,9,2013,1,21,13,33,0,1,1,1,10.0,,1,1.0,
340375,34,19,8,2013,6,21,4,8,0,1,1,0,10.0,,2,,
340376,34,39,9,2013,5,11,14,12,0,1,1,0,11.0,20.0,5,,
340377,34,25,9,2013,4,19,13,14,0,1,1,0,2.0,22.0,4,,1.0
340378,34,39,10,2013,6,5,13,12,0,10,1,1,9.0,,2,,
340379,34,21,10,2013,1,14,12,24,0,1,3,0,4.0,12.0,5,,
340380,34,27,8,2013,7,23,13,9,1,1,1,0,,,2,,
340381,34,27,10,2013,6,17,11,12,0,1,1,0,11.0,,2,,
340382,34,1,10,2013,4,12,13,12,0,1,1,0,5.0,44.0,7,,
340383,34,15,10,2013,2,4,13,8,0,1,1,0,2.0,20.0,2,,
340385,34,29,10,2013,1,16,11,24,0,1,2,1,21.0,35.0,2,,
340386,34,3,10,2013,5,15,13,8,0,1,1,0,11.0,12.0,6,,
340387,34,37,10,2013,3,10,14,12,0,1,1,0,22.0,73.0,3,,
340388,34,3,10,2013,3,19,12,12,0,1,1,0,15.0,24.0,24,,
340389,34,3,10,2013,3,19,16,8,0,1,1,0,5.0,18.0,2,,
340390,34,41,10,2013,1,11,11,12,0,1,1,0,9.0,31.0,4,,
340391,34,15,10,2013,2,22,13,8,0,1,1,0,10.0,,4,,
340392,34,11,10,2013,4,6,14,8,0,1,1,0,6.0,26.0,3,,
340393,34,15,10,2013,1,7,14,42,0,1,1,0,9.0,18.0,1,,
340394,34,9,10,2013,7,9,12,12,0,1,1,0,4.0,12.0,2,,
340395,34,21,10,2013,2,18,15,12,0,1,1,1,10.0,25.0,2,,
340396,34,13,10,2013,5,17,12,25,0,1,1,1,14.0,,2,1.0,1.0
340397,34,13,10,2013,6,23,14,8,0,1,1,0,,,2,,1.0
340398,34,23,6,2013,5,16,14,12,0,1,1,0,19.0,18.0,2,,1.0
340399,34,23,8,2013,6,4,13,12,0,1,1,0,10.0,,2,,
340400,34,23,8,2013,3,10,14,33,0,1,1,0,8.0,35.0,1,,
340401,34,13,10,2013,3,15,13,8,0,1,1,0,2.0,19.0,2,,
340402,34,37,10,2013,5,1,13,1,0,1,1,0,,,2,1.0,
340403,34,7,6,2013,4,15,13,8,0,1,1,0,,,2,,
340404,34,17,7,2013,3,12,15,33,0,1,1,0,5.0,23.0,6,,
340405,34,23,9,2013,4,8,13,1,0,1,1,1,10.0,25.0,1,1.0,
340406,34,39,8,2013,4,0,14,21,0,1,1,1,7.0,,1,,
340407,34,13,10,2013,5,19,12,24,0,1,1,0,11.0,36.0,2,,1.0
340408,34,13,10,2013,3,6,12,25,0,1,1,0,8.0,27.0,1,,
340409,34,29,10,2013,7,4,11,42,0,1,1,1,11.0,,1,,
340410,34,3,10,2013,6,22,14,30,0,5,1,0,9.0,34.0,1,,
340411,34,7,11,2013,7,2,14,8,0,5,1,0,4.0,29.0,2,,
340412,34,39,11,2013,7,5,16,12,0,2,1,0,4.0,27.0,3,,1.0
340413,34,3,11,2013,1,19,12,8,0,1,1,0,19.0,23.0,4,,
340414,34,3,11,2013,2,6,11,12,0,1,1,0,15.0,,2,,
340415,34,39,11,2013,5,8,11,12,0,1,1,0,10.0,,2,,
340416,34,29,11,2013,3,15,13,12,0,2,1,0,5.0,39.0,3,,
340417,34,39,11,2013,6,16,16,14,0,1,1,0,8.0,44.0,1,,
340418,34,1,11,2013,2,9,16,12,0,1,1,0,5.0,15.0,4,,
340419,34,7,11,2013,3,8,14,12,0,4,1,0,9.0,32.0,2,,
340420,34,3,11,2013,3,19,11,24,0,1,1,1,7.0,13.0,1,,
340421,34,29,11,2013,4,0,12,12,1,1,1,0,3.0,29.0,2,,2.0
340422,34,15,11,2013,6,11,12,42,0,10,1,0,7.0,29.0,1,,
340423,34,25,11,2013,3,9,13,12,0,1,1,0,,,2,,
340424,34,3,11,2013,6,16,16,8,0,1,1,0,8.0,54.0,2,,
340425,34,27,11,2013,6,16,13,33,0,1,1,1,2.0,29.0,5,,
340426,34,21,10,2013,7,12,14,12,0,1,1,0,6.0,21.0,2,,
340427,34,37,12,2013,1,22,2,8,0,10,1,0,,,3,,2.0
340429,34,27,11,2013,4,15,14,33,0,1,1,0,1.0,,1,,
340430,34,29,11,2013,3,19,14,33,0,1,2,0,,,2,,
340431,34,31,12,2013,1,19,14,8,0,1,1,0,21.0,21.0,2,,
340432,34,27,11,2013,6,12,2,12,0,1,1,0,18.0,40.0,2,,
340433,34,27,11,2013,7,9,2,8,0,1,1,0,21.0,43.0,3,,
340434,34,27,11,2013,5,4,16,42,0,1,1,1,19.0,,1,1.0,
340435,34,35,11,2013,7,12,13,12,0,1,1,1,3.0,66.0,7,1.0,1.0
340436,34,27,11,2013,6,5,14,33,0,1,1,1,7.0,15.0,2,1.0,
340438,34,23,9,2013,1,15,13,12,0,1,1,1,12.0,19.0,6,,
340439,34,25,11,2013,1,16,3,12,0,1,1,0,6.0,27.0,6,,
340440,34,23,9,2013,3,18,16,8,0,1,1,0,0.0,49.0,3,,
340441,34,29,11,2013,5,5,4,53,0,1,1,0,30.0,,1,,
340442,34,25,11,2013,1,6,12,35,0,1,1,1,9.0,40.0,2,,
340443,34,23,11,2013,7,10,11,24,0,1,1,0,16.0,15.0,1,,
340444,34,3,11,2013,3,17,14,8,0,2,1,0,11.0,22.0,2,,
340445,34,31,11,2013,7,3,16,12,0,2,1,1,5.0,,2,1.0,1.0
340446,34,1,11,2013,1,18,14,12,0,1,1,0,10.0,31.0,3,,
340447,34,7,11,2013,1,12,13,8,0,1,1,0,,,2,,
340448,34,15,11,2013,6,5,13,12,0,1,1,0,15.0,,2,,
340449,34,1,11,2013,2,10,13,12,0,1,1,0,,45.0,8,,
340450,34,35,11,2013,4,15,15,42,0,1,1,0,19.0,54.0,1,,
340451,34,23,11,2013,5,6,16,8,0,1,1,0,4.0,27.0,2,,
340452,34,11,11,2013,2,19,15,33,0,1,1,0,10.0,14.0,5,,
340453,34,1,11,2013,6,4,15,8,0,1,1,0,,26.0,2,,
340454,34,39,11,2013,5,13,14,33,0,1,1,0,,,1,,
340455,34,11,11,2013,4,12,13,42,0,1,1,0,5.0,,1,,
340456,34,31,11,2013,3,21,16,33,0,1,1,1,8.0,34.0,1,1.0,1.0
340457,34,11,11,2013,3,14,12,35,0,1,1,1,8.0,,1,,
340458,34,23,11,2013,7,12,16,24,0,1,1,1,17.0,,1,1.0,
340459,34,31,11,2013,6,20,14,8,0,2,1,0,23.0,9.0,2,,1.0
340460,34,23,11,2013,7,19,16,30,0,1,2,0,15.0,19.0,2,,
340461,34,27,11,2013,5,21,11,1,0,1,1,0,18.0,,12,,
340462,34,13,11,2013,7,19,11,12,0,1,1,0,5.0,,6,,
340463,34,21,11,2013,4,15,14,12,0,1,1,0,1.0,5.0,5,1.0,
340464,34,33,11,2013,3,4,15,38,1,1,1,0,,,1,,
340465,34,3,12,2013,6,17,16,8,0,1,1,0,13.0,44.0,2,,
340466,34,19,12,2013,1,22,1,35,0,4,2,0,18.0,6.0,2,1.0,
340467,34,3,12,2013,4,17,13,8,0,1,1,0,,23.0,2,,
340468,34,1,12,2013,4,21,4,33,0,1,1,0,11.0,37.0,1,1.0,
340469,34,27,12,2013,4,16,14,33,0,1,1,0,10.0,15.0,1,,
340470,34,7,12,2013,5,15,13,12,0,1,1,0,6.0,28.0,2,,1.0
340471,34,5,12,2013,4,20,14,8,0,1,1,0,2.0,25.0,2,,
340472,34,5,12,2013,5,6,2,12,0,5,1,0,13.0,47.0,3,,
340473,34,5,12,2013,6,20,4,12,0,2,1,2,8.0,23.0,2,,
340474,34,29,12,2013,1,17,15,12,0,1,1,0,8.0,21.0,3,,
340475,34,5,12,2013,7,13,14,12,0,1,1,0,10.0,42.0,2,,
340476,34,29,12,2013,4,13,13,12,0,1,1,0,13.0,22.0,4,,
340477,34,29,12,2013,2,17,14,8,0,1,1,0,6.0,57.0,2,,
340478,34,29,12,2013,4,9,13,12,0,1,1,0,4.0,30.0,4,,
340479,34,3,12,2013,1,17,15,9,0,1,1,0,5.0,29.0,3,,
340480,34,23,11,2013,4,18,13,8,0,1,1,0,9.0,11.0,2,,
340481,34,1,12,2013,7,2,12,42,0,10,2,0,,,2,,
340482,34,11,12,2013,5,22,14,40,0,1,1,1,27.0,14.0,2,1.0,1.0
340483,34,11,12,2013,3,9,14,12,0,1,1,0,6.0,31.0,2,,
340484,34,13,12,2013,1,4,11,8,0,1,1,0,,,4,,
340485,34,1,12,2013,2,18,15,15,0,1,1,0,9.0,44.0,3,,
340486,34,15,12,2013,3,16,6,12,0,1,1,0,4.0,24.0,3,,1.0
340487,34,17,12,2013,5,0,15,33,0,1,1,1,5.0,50.0,2,1.0,
340488,34,21,12,2013,4,16,13,8,0,1,1,0,3.0,2.0,2,,
340489,34,31,12,2013,7,7,11,25,0,1,1,1,8.0,,6,,1.0
340490,34,1,10,2013,7,19,13,8,0,2,1,0,5.0,6.0,2,,
340491,34,39,12,2013,3,6,14,8,0,1,1,0,10.0,39.0,2,,
340492,34,23,12,2013,6,15,13,33,0,1,1,0,4.0,16.0,2,,
340493,34,23,12,2013,6,18,6,8,0,1,1,0,11.0,25.0,2,,1.0
340494,34,23,12,2013,5,19,15,8,0,1,1,0,14.0,26.0,2,,
340495,34,31,12,2013,5,22,13,12,0,2,1,0,3.0,,3,,
340496,34,41,12,2013,6,2,1,12,0,1,1,1,13.0,52.0,5,,1.0
340497,34,35,12,2013,7,17,14,12,0,1,1,1,9.0,22.0,3,1.0,1.0
340498,34,3,12,2013,3,22,14,33,0,1,1,0,5.0,,1,1.0,
340499,34,35,12,2013,2,20,13,8,0,10,1,0,4.0,,3,,
340500,34,13,9,2013,2,9,14,8,0,1,1,0,1.0,1.0,3,,
340501,34,23,10,2013,2,13,13,12,0,1,1,0,4.0,41.0,4,,
340502,34,23,9,2013,7,21,13,12,0,1,1,1,8.0,,5,1.0,1.0
340503,34,21,12,2013,5,1,11,25,0,10,3,1,11.0,74.0,5,1.0,1.0
340504,34,21,12,2013,7,17,14,10,0,4,2,0,11.0,12.0,2,,
340505,34,25,12,2013,7,10,12,35,0,4,1,0,,,1,,
340506,34,27,12,2013,3,13,11,12,0,1,1,0,11.0,,2,,
340507,34,29,12,2013,5,17,14,42,0,1,1,0,18.0,,1,,
340508,34,41,12,2013,6,23,3,12,0,1,1,1,,,8,,
340509,34,41,12,2013,2,7,1,42,0,10,1,0,23.0,,1,,
340510,34,39,12,2013,6,16,14,8,0,2,1,0,10.0,31.0,2,,
340511,34,23,12,2013,2,7,14,12,0,3,1,0,20.0,,5,1.0,
340512,34,35,12,2013,6,23,13,25,0,1,1,0,,,1,1.0,1.0
340513,34,21,12,2013,7,7,15,8,0,4,1,0,9.0,7.0,2,,1.0
340514,34,33,12,2013,3,15,4,9,0,1,1,0,11.0,,2,,
340515,34,1,11,2013,1,14,14,42,0,1,1,0,8.0,,1,1.0,
340516,34,1,10,2013,1,14,13,12,0,1,1,1,10.0,24.0,3,1.0,
340518,34,1,12,2013,7,19,6,42,0,1,1,0,13.0,28.0,2,1.0,
340519,34,31,10,2013,1,21,16,33,0,1,1,0,2.0,10.0,2,,1.0
340520,34,7,11,2013,2,17,13,8,0,1,1,0,2.0,,2,,
340521,34,13,12,2013,3,17,16,8,0,99,1,0,,,2,,
350001,35,17,1,2013,6,20,6,38,0,1,1,1,8.0,,2,1.0,
350002,35,1,1,2013,3,20,11,8,0,1,1,0,,,4,,
350003,35,47,1,2013,4,17,2,12,0,1,1,0,,,3,,1.0
350004,35,49,1,2013,7,20,6,8,0,1,1,0,7.0,6.0,3,,
350005,35,31,1,2013,6,18,3,8,0,1,1,0,,,4,,
350006,35,9,1,2013,4,4,6,8,0,1,1,0,,,2,,
350007,35,31,1,2013,5,1,3,8,0,1,1,0,7.0,,2,,
350008,35,51,2,2013,6,1,1,33,0,1,1,1,,,2,1.0,
350009,35,37,1,2013,6,3,1,33,0,1,1,1,,,2,1.0,1.0
350010,35,7,1,2013,3,17,6,15,0,4,1,0,13.0,42.0,2,,
350011,35,43,2,2013,5,12,13,12,0,1,1,0,5.0,,2,,
350012,35,45,2,2013,2,14,3,12,0,1,1,1,13.0,,4,1.0,1.0
350013,35,1,1,2013,5,9,13,8,0,1,1,0,,,3,,1.0
350014,35,6,1,2013,4,6,1,12,0,1,3,0,36.0,48.0,6,,
350015,35,1,2,2013,1,18,13,8,0,1,1,0,6.0,15.0,2,,
350016,35,6,2,2013,1,16,3,1,0,1,1,0,26.0,,1,1.0,
350017,35,1,2,2013,3,17,16,12,0,1,1,0,,,2,,
350018,35,45,2,2013,4,21,2,34,0,4,1,0,32.0,,2,1.0,
350019,35,47,2,2013,3,5,5,1,0,1,1,0,,,1,,
350020,35,1,2,2013,7,3,11,8,0,1,1,0,,,2,,1.0
350021,35,1,2,2013,4,20,13,8,0,1,1,0,,,4,,
350022,35,17,2,2013,3,7,2,43,0,1,1,0,24.0,43.0,1,,
350023,35,55,3,2013,1,12,2,1,0,1,1,0,48.0,79.0,2,,
350024,35,5,3,2013,2,15,2,12,0,1,1,0,,,2,,
350025,35,13,3,2013,5,1,16,12,0,1,1,2,10.0,18.0,2,1.0,1.0
350026,35,35,3,2013,6,9,5,10,0,1,1,0,,,1,,
350027,35,1,3,2013,6,16,13,12,0,1,1,1,12.0,,2,,
350028,35,13,3,2013,7,13,1,1,0,6,1,0,24.0,,1,,
350029,35,37,1,2013,7,20,1,1,0,4,1,0,52.0,56.0,2,1.0,
350030,35,7,3,2013,1,15,1,24,0,6,1,0,13.0,40.0,1,,
350031,35,61,2,2013,1,3,2,1,0,1,1,0,,,1,1.0,
350032,35,49,3,2013,3,19,13,25,0,1,2,1,18.0,,2,1.0,
350033,35,15,3,2013,4,99,9,1,0,98,1,1,5.0,,1,1.0,1.0
350034,35,41,3,2013,5,10,4,12,0,1,1,0,5.0,38.0,2,,
350035,35,31,3,2013,6,21,2,8,0,1,1,0,5.0,,2,,
