ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
420342,42,71,4,2012,7,12,1,59,0,1,1,0,,,3,,
420343,42,17,4,2012,4,13,6,14,0,1,1,0,3.0,29.0,1,1.0,1.0
420344,42,99,4,2012,1,21,3,12,0,1,1,1,,,4,,1.0
420345,42,81,4,2012,3,14,11,1,0,1,1,0,4.0,27.0,2,,
420346,42,87,4,2012,7,11,2,12,0,1,1,0,14.0,13.0,3,1.0,
420347,42,11,4,2012,4,4,5,8,0,1,1,0,,,2,1.0,
420348,42,79,3,2012,4,20,11,8,0,1,1,0,,,2,,
420349,42,117,3,2012,5,11,2,12,0,1,2,0,13.0,17.0,5,,
420350,42,115,5,2012,1,1,4,38,0,1,1,1,25.0,,1,1.0,
420351,42,115,5,2012,1,5,4,42,0,1,1,0,25.0,49.0,1,1.0,
420352,42,9,5,2012,5,13,1,23,0,1,1,0,19.0,118.0,1,,
420353,42,43,4,2012,2,15,14,12,0,1,1,1,5.0,18.0,3,,
420354,42,101,4,2012,2,17,14,12,0,1,1,0,8.0,23.0,3,,
420355,42,11,5,2012,1,17,6,7,0,1,1,1,,,1,,
420356,42,89,5,2012,1,5,5,42,0,1,1,1,,,1,1.0,
420357,42,79,5,2012,5,1,14,39,0,1,1,1,9.0,,1,1.0,
420358,42,123,5,2012,7,17,6,59,0,1,1,0,14.0,13.0,1,1.0,
420359,42,85,4,2012,7,2,2,12,0,1,2,2,5.0,,3,,1.0
420360,42,115,5,2012,5,2,5,44,0,1,1,1,,,1,1.0,1.0
420361,42,129,4,2012,5,21,14,12,0,1,1,0,5.0,59.0,3,,
420362,42,89,5,2012,7,20,11,1,0,2,1,0,,,2,,1.0
420363,42,129,5,2012,1,2,4,38,0,1,1,1,4.0,,1,1.0,
420364,42,111,5,2012,3,22,3,1,0,1,1,1,9.0,,1,1.0,
420365,42,35,5,2012,4,2,4,24,0,5,1,0,40.0,,1,,
420366,42,35,5,2012,3,0,6,35,0,2,1,0,8.0,,3,1.0,
420367,42,11,4,2012,6,23,6,42,0,1,1,1,,,2,1.0,1.0
420368,42,1,5,2012,7,15,6,35,0,1,1,1,,,1,1.0,
420369,42,89,5,2012,4,14,3,42,0,1,1,0,,,1,,
420370,42,21,5,2012,7,0,6,8,0,1,1,0,7.0,,5,,1.0
420371,42,35,5,2012,5,5,6,12,0,1,1,0,,,2,,
420372,42,77,5,2012,2,15,5,12,0,1,1,0,,,4,1.0,
420373,42,79,5,2012,3,13,13,12,0,1,1,0,5.0,22.0,2,,
420374,42,89,3,2012,7,23,6,7,0,1,1,1,,,1,1.0,
420375,42,33,4,2012,1,10,3,12,0,1,1,0,,,2,,
420376,42,33,5,2012,7,22,4,1,0,1,1,1,,,1,1.0,
420377,42,29,5,2012,7,23,5,34,0,1,1,1,13.0,,1,,1.0
420378,42,81,5,2012,1,10,11,12,0,1,1,0,4.0,,4,,
420379,42,133,5,2012,5,17,13,12,0,1,1,0,,,3,,
420380,42,17,5,2012,5,2,14,30,0,2,1,1,11.0,,1,1.0,
420381,42,3,5,2012,4,9,11,12,0,1,1,0,6.0,34.0,3,1.0,
420382,42,117,5,2012,3,5,2,7,0,1,1,1,21.0,,1,,1.0
420383,42,1,5,2012,1,15,2,12,0,1,1,0,6.0,33.0,4,1.0,
420384,42,129,5,2012,6,19,5,7,0,1,1,1,4.0,71.0,1,,
420385,42,29,5,2012,4,7,14,12,0,1,1,0,8.0,,4,,
420386,42,3,5,2012,5,5,16,11,0,1,1,0,9.0,46.0,1,,
420387,42,31,5,2012,5,14,2,12,0,1,1,0,,,2,1.0,
420388,42,3,5,2012,3,19,12,12,0,1,1,0,4.0,24.0,5,,
420389,42,95,4,2012,3,18,14,3,0,1,1,0,,,1,,
420390,42,7,5,2012,3,11,6,12,0,1,1,0,3.0,96.0,4,1.0,
420391,42,51,5,2012,3,17,2,12,0,1,1,0,4.0,36.0,2,,
420392,42,125,5,2012,6,7,5,12,0,1,3,0,,,4,1.0,
420393,42,17,5,2012,1,3,12,24,0,1,1,0,4.0,,3,1.0,
420394,42,29,5,2012,4,8,13,12,0,1,1,0,7.0,47.0,3,1.0,
420395,42,5,5,2012,3,5,2,12,0,1,1,0,9.0,30.0,4,,
420396,42,3,5,2012,7,12,14,12,0,1,1,1,,68.0,3,1.0,1.0
420397,42,3,5,2012,1,23,13,12,0,1,1,0,,,9,,
420398,42,95,5,2012,3,18,6,30,0,2,1,0,,,1,1.0,
420399,42,7,5,2012,7,22,13,14,0,1,1,0,5.0,42.0,6,,1.0
420400,42,101,5,2012,2,19,16,12,0,2,1,1,6.0,33.0,3,1.0,1.0
420401,42,49,5,2012,1,0,13,8,0,1,1,0,,,2,1.0,1.0
420402,42,71,5,2012,5,18,4,1,0,1,1,0,,,2,,
420403,42,91,5,2012,2,22,13,8,0,2,1,1,1.0,,2,,1.0
420404,42,89,5,2012,3,14,5,1,0,1,1,0,,,1,1.0,
420405,42,75,4,2012,7,21,4,42,0,1,1,1,5.0,,1,1.0,
420406,42,89,5,2012,6,21,6,42,0,2,2,1,,,2,1.0,1.0
420407,42,35,5,2012,7,9,4,35,0,99,1,0,29.0,71.0,1,1.0,
420408,42,95,5,2012,5,12,15,12,0,1,1,0,,,2,,
420409,42,35,5,2012,7,12,1,42,0,1,2,0,35.0,34.0,2,,
420410,42,29,3,2012,5,1,11,24,0,1,1,0,,71.0,3,,
420411,42,133,5,2012,3,21,4,18,0,1,1,1,,,1,1.0,
420412,42,45,4,2012,6,12,13,12,0,2,1,0,,,14,,
420413,42,41,5,2012,1,17,12,25,0,1,1,1,3.0,,1,,
420414,42,39,5,2012,2,22,3,42,0,1,1,1,,,1,1.0,
420415,42,131,5,2012,5,19,6,1,0,1,1,1,9.0,24.0,2,1.0,
420416,42,11,5,2012,7,20,4,12,0,1,2,1,,,4,1.0,1.0
420417,42,101,5,2012,5,12,16,12,0,1,1,0,19.0,12.0,4,,
420418,42,101,5,2012,5,18,13,8,0,1,1,1,5.0,18.0,2,,
420419,42,91,5,2012,2,23,15,19,0,2,2,1,,,5,1.0,1.0
420420,42,77,5,2012,6,20,16,8,0,2,1,1,,,2,,
420421,42,89,5,2012,7,21,6,30,0,1,1,1,,,3,,
420422,42,13,5,2012,7,13,1,24,1,1,1,0,18.0,,2,1.0,
420423,42,97,5,2012,2,16,16,10,0,2,1,0,,,2,,
420424,42,85,5,2012,1,2,3,24,0,1,2,1,,,2,,1.0
420425,42,43,5,2012,4,7,13,8,0,1,1,0,,,2,,
420426,42,21,3,2012,2,20,6,42,0,1,1,0,14.0,,1,,
420427,42,3,5,2012,1,15,12,12,0,1,1,0,4.0,25.0,3,,
420428,42,101,5,2012,2,19,13,34,0,1,1,0,4.0,23.0,1,1.0,
420429,42,39,5,2012,2,9,3,12,0,1,1,0,13.0,57.0,3,1.0,
420430,42,85,5,2012,4,9,15,12,0,1,1,0,3.0,28.0,3,,
420431,42,29,5,2012,7,21,4,12,0,1,2,2,11.0,36.0,3,,
420432,42,91,5,2012,5,11,13,12,0,1,1,0,4.0,12.0,2,1.0,
420433,42,101,5,2012,3,20,14,15,0,2,1,0,,,3,,1.0
420434,42,27,5,2012,3,15,1,12,0,1,1,0,,,2,,
420435,42,11,5,2012,3,9,12,12,0,1,1,1,,,2,1.0,1.0
420436,42,69,5,2012,6,14,13,12,0,1,1,0,,,3,,
420437,42,27,5,2012,6,16,13,12,0,1,1,0,7.0,21.0,3,1.0,
420438,42,15,5,2012,3,14,4,35,0,1,1,0,17.0,,1,1.0,
420439,42,129,5,2012,5,18,13,1,0,1,1,0,7.0,,5,,
420440,42,1,5,2012,3,14,3,38,0,1,1,0,,,1,1.0,
420441,42,41,5,2012,7,18,11,42,0,2,1,0,,,4,,
420442,42,101,5,2012,2,22,15,9,0,1,1,0,4.0,32.0,2,,1.0
420443,42,129,5,2012,7,2,6,1,0,1,1,1,11.0,,1,1.0,
420444,42,101,5,2012,7,6,16,8,0,1,1,0,4.0,42.0,4,,
420445,42,125,5,2012,1,17,3,54,0,1,1,1,17.0,40.0,3,1.0,
420446,42,69,5,2012,5,16,12,35,0,1,1,0,8.0,14.0,4,,
420447,42,59,5,2012,2,18,3,12,0,1,1,0,,,5,,
420448,42,69,5,2012,1,3,1,12,0,1,1,1,7.0,26.0,6,,1.0
420449,42,107,6,2012,7,20,3,24,0,1,1,1,,,1,,
420450,42,79,6,2012,7,8,6,42,0,99,1,1,,,1,,
420451,42,101,4,2012,7,5,11,12,0,1,1,1,10.0,43.0,2,,
420452,42,71,6,2012,5,18,6,38,0,1,1,0,,,1,1.0,
420453,42,73,6,2012,1,10,4,30,0,1,1,1,,,2,1.0,
420454,42,19,6,2012,1,1,5,42,0,1,1,1,,,1,,
420455,42,81,5,2012,4,23,14,8,0,2,1,1,,,2,,
420456,42,129,6,2012,7,2,5,35,0,1,1,1,,,1,,
420457,42,85,6,2012,7,23,5,35,0,1,1,1,,,2,1.0,
420458,42,87,6,2012,7,15,2,30,0,1,1,0,12.0,26.0,1,,
420459,42,9,6,2012,7,21,6,38,0,1,1,0,9.0,18.0,2,1.0,
420460,42,35,6,2012,4,11,6,42,0,1,1,0,7.0,44.0,1,1.0,
420461,42,129,6,2012,6,18,6,32,0,1,1,0,9.0,39.0,2,1.0,
420462,42,75,5,2012,5,11,13,12,0,1,2,0,,,5,,
420463,42,1,6,2012,7,20,5,30,0,1,2,1,,,4,1.0,1.0
420464,42,41,6,2012,2,15,5,8,0,1,1,0,,,2,1.0,
420465,42,83,6,2012,6,12,3,35,0,1,1,0,,,1,,
420466,42,69,6,2012,5,21,4,11,0,1,1,0,10.0,22.0,1,,
420467,42,129,6,2012,4,7,4,35,0,1,1,0,,,1,,
420468,42,35,6,2012,7,21,14,1,0,1,1,1,6.0,22.0,1,,
420469,42,107,6,2012,2,0,13,59,0,1,1,0,,,1,1.0,1.0
420470,42,63,6,2012,6,3,2,24,1,1,1,1,,,1,,
420471,42,115,5,2012,1,20,6,42,0,1,1,1,5.0,9.0,1,1.0,
420472,42,101,5,2012,5,2,11,25,0,1,1,1,12.0,,1,1.0,
420473,42,75,6,2012,7,21,4,12,0,1,1,0,,,2,1.0,1.0
420474,42,41,6,2012,2,11,5,12,0,1,1,0,9.0,,12,,
420475,42,97,6,2012,3,14,2,12,0,2,1,0,8.0,,3,,
420476,42,87,6,2012,7,17,6,35,0,1,1,1,,,1,1.0,
420477,42,107,5,2012,5,17,5,32,0,1,1,0,,,2,1.0,
420478,42,35,6,2012,3,18,3,18,0,1,1,1,17.0,,1,1.0,
420479,42,51,6,2012,6,8,2,12,0,1,1,0,4.0,,2,,
420480,42,3,6,2012,7,0,13,43,0,1,1,1,4.0,,1,1.0,1.0
420481,42,17,6,2012,7,9,13,7,0,1,1,1,7.0,,1,,1.0
420482,42,109,6,2012,5,16,2,11,0,1,1,0,4.0,57.0,1,,
420483,42,91,6,2012,7,1,15,35,0,1,1,1,7.0,26.0,1,,
420484,42,15,6,2012,4,4,3,34,0,1,1,0,10.0,,1,,
420485,42,19,6,2012,7,13,13,12,0,1,1,0,,,3,1.0,
420486,42,3,6,2012,1,21,6,30,0,1,1,0,4.0,43.0,1,1.0,
420487,42,61,6,2012,7,7,4,12,0,1,1,0,,,2,,
420488,42,17,6,2012,4,1,6,42,0,1,1,1,2.0,20.0,1,1.0,
420489,42,17,6,2012,7,19,13,12,0,1,2,1,4.0,14.0,4,1.0,
420490,42,19,6,2012,7,17,3,12,0,1,1,0,,41.0,3,,
420491,42,71,6,2012,4,15,14,12,0,1,1,0,6.0,24.0,2,,
420492,42,11,6,2012,1,13,13,12,0,1,1,0,,,3,1.0,
420493,42,59,6,2012,4,6,4,12,0,1,1,0,22.0,,2,1.0,1.0
420494,42,75,6,2012,4,7,3,12,0,1,1,0,,,2,,
420495,42,39,6,2012,3,8,3,34,0,1,1,0,9.0,62.0,1,,
420496,42,61,6,2012,7,6,2,59,0,1,1,0,,,2,,
420497,42,11,6,2012,1,2,5,59,0,1,1,1,,,2,1.0,
420498,42,129,6,2012,1,19,2,7,0,1,2,0,,,2,,
420499,42,85,6,2012,5,21,5,11,0,1,1,0,11.0,24.0,1,,
420500,42,115,6,2012,1,13,5,7,0,1,1,0,22.0,30.0,2,,
420501,42,15,6,2012,6,12,4,12,0,1,2,0,,,4,,
420502,42,39,6,2012,6,16,3,12,0,2,1,0,20.0,17.0,5,1.0,
420503,42,11,6,2012,4,5,12,7,0,1,1,0,,,1,,
420504,42,91,4,2012,4,22,3,12,0,1,1,1,,,3,,
420505,42,7,6,2012,5,21,3,12,0,1,1,1,,,2,,
420506,42,133,6,2012,7,1,14,35,0,1,1,1,,,1,1.0,
420507,42,91,5,2012,2,13,12,8,0,1,2,0,7.0,57.0,3,,1.0
420508,42,3,6,2012,4,19,6,42,0,1,1,0,10.0,46.0,5,1.0,
420509,42,43,6,2012,5,22,14,33,0,1,1,1,,,1,,
420510,42,3,6,2012,5,23,11,12,0,1,1,1,,,2,1.0,1.0
420511,42,19,6,2012,2,4,4,12,0,1,1,0,11.0,42.0,3,1.0,
420512,42,125,6,2012,7,17,13,12,0,1,1,1,7.0,,2,1.0,
420513,42,35,6,2012,7,23,5,1,0,1,1,1,,,1,1.0,
420514,42,1,6,2012,4,99,13,12,1,1,1,0,5.0,44.0,3,1.0,
420515,42,119,6,2012,7,15,4,12,0,1,1,0,,,4,1.0,1.0
420516,42,123,6,2012,2,12,2,12,0,1,1,0,12.0,50.0,2,,
420517,42,3,6,2012,5,8,14,12,0,1,1,0,4.0,31.0,2,,
420518,42,91,5,2012,6,22,11,12,0,1,1,1,8.0,,2,,
420519,42,41,6,2012,5,13,13,12,0,1,1,0,,,3,,
420520,42,71,6,2012,7,17,2,12,0,1,1,1,,,2,1.0,
420521,42,21,6,2012,2,5,6,12,0,2,1,0,4.0,39.0,2,1.0,
420522,42,17,6,2012,1,15,13,12,0,1,1,0,,,2,,
420523,42,77,6,2012,7,1,13,12,0,1,1,1,,,2,1.0,1.0
420524,42,7,6,2012,5,16,6,42,0,1,1,0,,,1,1.0,
420525,42,7,6,2012,4,9,16,8,0,8,1,0,,,2,,
420526,42,29,6,2012,6,0,12,12,0,1,1,2,8.0,45.0,2,,
420527,42,79,6,2012,7,2,3,42,0,1,1,0,,,1,1.0,
420528,42,111,6,2012,7,0,4,42,0,1,1,1,,,2,1.0,
420529,42,69,6,2012,7,16,14,33,0,1,1,1,,,1,,
420530,42,37,6,2012,7,13,3,34,0,1,1,0,,,1,,
420531,42,133,6,2012,4,16,5,53,0,1,1,1,13.0,,1,1.0,1.0
420532,42,3,6,2012,5,22,12,12,4,1,1,0,,,5,,
420533,42,107,6,2012,7,1,2,24,0,2,3,0,,,4,1.0,
420534,42,107,6,2012,5,11,6,8,0,1,1,0,,,2,,
420535,42,119,6,2012,1,18,3,8,0,1,1,0,3.0,,6,,
420536,42,75,6,2012,3,18,5,12,0,1,1,0,,16.0,7,,
420537,42,71,6,2012,3,13,6,35,0,1,1,0,,,1,1.0,
420538,42,21,6,2012,1,18,13,12,0,1,1,1,5.0,,4,1.0,
420539,42,1,6,2012,7,14,13,12,0,1,1,0,,,3,,1.0
420540,42,79,6,2012,6,2,13,15,0,1,1,0,5.0,28.0,2,,
420541,42,101,6,2012,7,5,16,8,0,99,1,0,13.0,41.0,2,,1.0
420542,42,89,6,2012,5,14,4,7,0,1,1,0,,,2,1.0,
420543,42,11,6,2012,5,18,16,8,0,1,1,0,,,2,,1.0
420544,42,129,6,2012,7,5,15,8,0,1,1,1,,,2,1.0,1.0
420545,42,77,6,2012,5,14,5,12,0,1,5,0,,,6,1.0,
420546,42,133,6,2012,1,17,15,30,0,1,1,1,7.0,,1,1.0,
420547,42,69,6,2012,6,14,13,8,0,1,1,0,2.0,19.0,2,,
420548,42,101,6,2012,6,19,13,12,0,1,1,0,,,2,,
420549,42,75,5,2012,5,15,13,12,0,1,1,0,,,4,,
420550,42,71,6,2012,3,0,3,19,0,1,1,1,6.0,,1,1.0,
420551,42,129,6,2012,7,2,6,24,0,1,1,1,8.0,,1,1.0,1.0
420552,42,43,6,2012,1,15,13,12,0,1,1,0,5.0,29.0,7,1.0,1.0
420553,42,11,6,2012,3,10,13,12,0,1,1,0,,,6,,
420554,42,11,6,2012,4,17,14,8,0,1,1,0,,,3,,
420555,42,17,6,2012,6,0,15,42,0,1,1,1,3.0,25.0,1,1.0,
420556,42,17,6,2012,7,16,15,12,0,1,1,0,11.0,29.0,2,,
420557,42,21,6,2012,2,20,4,12,0,1,2,1,11.0,,4,,
420558,42,19,6,2012,6,14,13,12,0,1,1,1,,,2,,
420559,42,43,6,2012,1,13,11,12,0,1,1,0,,,9,1.0,
420560,42,11,5,2012,7,17,4,32,0,1,1,0,,,3,,
420561,42,133,6,2012,3,13,3,12,0,1,1,0,,,2,1.0,1.0
420562,42,101,6,2012,3,23,13,42,0,1,1,0,,,1,1.0,
420563,42,101,6,2012,4,9,14,31,0,1,1,0,6.0,18.0,1,1.0,1.0
420564,42,101,6,2012,7,1,13,33,0,2,1,1,4.0,35.0,4,,
420565,42,29,6,2012,5,19,14,31,0,1,1,1,5.0,,1,1.0,
420566,42,17,6,2012,1,2,12,1,0,1,1,1,9.0,,1,1.0,1.0
420567,42,133,6,2012,4,21,11,35,0,1,1,0,,,1,,
420568,42,33,5,2012,1,9,13,34,0,1,1,0,,,1,,
420569,42,59,7,2012,3,20,4,42,0,1,1,1,,,1,1.0,
420570,42,51,7,2012,7,17,3,24,0,1,1,0,5.0,55.0,2,,
420571,42,41,7,2012,7,6,1,1,0,1,1,1,,,1,1.0,
420572,42,7,6,2012,1,1,11,1,0,1,1,1,,,1,,
420573,42,41,6,2012,2,10,13,12,0,1,1,0,8.0,,2,,
420574,42,99,6,2012,3,3,2,12,0,1,1,0,,,2,,
420575,42,49,7,2012,6,21,6,34,0,1,1,1,9.0,28.0,1,1.0,
420576,42,7,7,2012,2,9,13,12,0,1,1,0,,,4,,
420577,42,115,7,2012,1,14,3,30,0,1,1,1,,,1,,1.0
420578,42,13,5,2012,1,0,13,26,1,1,1,0,,,1,,
420579,42,3,7,2012,2,0,6,52,0,99,1,1,,,1,1.0,
420580,42,71,7,2012,2,18,14,12,0,1,1,0,,,3,,
420581,42,11,7,2012,3,21,13,12,0,1,1,0,,,4,1.0,
420582,42,101,7,2012,6,15,13,12,0,1,1,0,6.0,15.0,6,,
420583,42,43,7,2012,1,22,14,18,1,1,1,1,,,1,1.0,
420584,42,79,7,2012,5,21,1,42,0,1,1,0,7.0,,2,,1.0
420585,42,77,7,2012,3,10,6,9,0,1,1,0,,,2,,
420586,42,27,7,2012,5,14,6,42,0,1,1,0,7.0,,2,,
420587,42,115,7,2012,6,1,6,34,0,1,1,0,17.0,,1,1.0,
420588,42,15,7,2012,3,18,4,34,0,1,1,1,,,1,1.0,
420589,42,29,7,2012,6,9,13,12,0,1,1,0,1.0,17.0,2,,
420590,42,71,7,2012,5,16,14,12,0,1,1,0,,,3,1.0,
420591,42,43,6,2012,4,10,11,12,0,1,1,0,,,3,1.0,
420592,42,45,7,2012,1,3,11,24,0,1,1,1,,,3,1.0,
420593,42,49,7,2012,7,19,4,42,0,1,1,1,10.0,39.0,1,1.0,
420594,42,127,7,2012,7,10,4,12,0,1,1,0,11.0,48.0,6,,
420595,42,79,7,2012,3,18,4,12,0,1,1,1,16.0,30.0,5,1.0,1.0
420596,42,9,7,2012,1,21,4,12,0,1,3,0,8.0,50.0,3,,
420597,42,25,7,2012,5,10,3,12,0,1,1,0,,,2,,
420598,42,49,7,2012,7,6,4,12,0,1,1,0,9.0,17.0,2,1.0,
420599,42,31,7,2012,7,1,3,12,0,1,1,0,16.0,,2,,
420600,42,39,7,2012,2,5,5,18,0,5,1,0,22.0,,1,1.0,
420601,42,91,7,2012,6,12,2,12,0,2,2,0,7.0,51.0,6,,
420602,42,127,7,2012,3,13,14,12,0,1,1,0,4.0,65.0,2,,
420603,42,101,7,2012,1,3,11,12,0,1,1,1,8.0,,2,2.0,
420604,42,27,7,2012,3,13,13,30,0,1,1,0,8.0,10.0,3,,1.0
420605,42,89,7,2012,4,13,3,12,0,2,1,0,,,2,,
420606,42,107,7,2012,3,18,6,35,0,1,1,0,,,5,1.0,
420607,42,101,7,2012,1,16,16,12,0,1,1,0,11.0,22.0,3,,1.0
420608,42,17,7,2012,1,2,12,12,0,1,2,1,10.0,,3,1.0,
420609,42,5,7,2012,2,14,6,8,0,1,1,0,5.0,61.0,2,,
420610,42,133,7,2012,3,13,15,42,0,1,1,0,,,1,1.0,
420611,42,101,7,2012,7,5,13,42,0,1,1,0,6.0,29.0,1,,
420612,42,99,7,2012,4,21,3,35,0,1,1,1,,,2,1.0,
420613,42,13,5,2012,1,12,2,12,0,1,1,1,9.0,22.0,5,1.0,
420614,42,129,6,2012,6,19,15,34,0,1,1,1,3.0,,1,,1.0
420615,42,65,7,2012,7,5,4,42,0,2,1,0,,,3,1.0,
420616,42,77,6,2012,4,15,14,12,0,1,1,0,,,6,,
420617,42,57,7,2012,3,1,4,42,0,1,2,1,21.0,,4,1.0,
420618,42,95,7,2012,6,19,6,53,0,2,1,0,,,2,1.0,
420619,42,105,7,2012,2,4,3,30,0,1,1,1,,,2,1.0,
420620,42,71,7,2012,7,6,11,25,0,1,2,1,,,4,1.0,
420621,42,117,6,2012,7,6,2,34,0,1,1,0,18.0,64.0,3,,
420622,42,71,7,2012,1,17,3,1,0,1,1,1,,,1,,
420623,42,69,7,2012,1,14,13,43,0,1,1,1,8.0,35.0,1,1.0,
420624,42,17,7,2012,6,11,13,43,0,1,1,0,10.0,29.0,1,,
420625,42,125,7,2012,7,0,13,33,0,1,1,1,4.0,44.0,2,1.0,1.0
420626,42,61,3,2012,5,9,6,12,0,1,1,0,,,2,1.0,
420627,42,129,7,2012,1,0,2,35,0,1,1,1,,,1,1.0,
420628,42,71,7,2012,4,17,6,7,0,1,1,0,,,1,1.0,1.0
420629,42,13,7,2012,6,2,2,24,0,1,1,1,,,1,1.0,
420630,42,117,7,2012,1,3,3,35,0,1,1,0,11.0,,1,1.0,
420631,42,3,7,2012,2,11,14,42,0,1,1,0,14.0,,1,,
420632,42,19,7,2012,3,23,6,33,0,1,1,1,,,1,1.0,
420633,42,83,7,2012,3,0,15,18,0,1,1,1,,,1,1.0,
420634,42,49,7,2012,7,3,5,18,0,1,1,1,7.0,,1,1.0,1.0
420635,42,79,7,2012,1,21,16,24,0,1,1,1,3.0,,1,1.0,1.0
420636,42,1,7,2012,1,14,3,12,0,1,1,1,,,4,,
420638,42,49,7,2012,5,14,4,58,0,1,1,0,12.0,,1,,
420639,42,15,7,2012,4,6,5,42,0,5,1,0,,,1,1.0,
420640,42,103,7,2012,4,19,5,18,0,1,1,0,,,1,1.0,
420641,42,45,7,2012,1,23,13,8,0,1,1,0,,,4,,1.0
420642,42,107,6,2012,6,12,2,12,0,1,1,0,,,3,,
420643,42,103,7,2012,7,12,3,8,0,1,1,0,,,2,,
420644,42,47,7,2012,4,2,3,42,0,1,1,1,,,2,1.0,
420645,42,29,7,2012,5,14,15,12,0,1,1,0,3.0,,2,1.0,
420646,42,19,7,2012,4,23,6,1,0,1,1,1,,,2,1.0,
420647,42,107,7,2012,3,20,4,12,0,1,1,0,,,2,,
420648,42,9,7,2012,3,0,4,1,0,1,1,1,12.0,,1,1.0,1.0
420649,42,91,7,2012,6,6,6,1,0,1,1,0,19.0,,1,,
420650,42,3,7,2012,7,13,13,12,0,1,1,0,7.0,22.0,2,,
420651,42,77,7,2012,2,15,16,8,0,1,1,0,,,2,,
420652,42,3,7,2012,4,5,13,15,0,1,1,0,2.0,14.0,2,,
420653,42,115,7,2012,4,13,1,12,2,1,1,0,11.0,39.0,7,1.0,1.0
420654,42,75,7,2012,2,12,5,30,0,1,1,0,,,1,1.0,
420655,42,69,7,2012,7,14,15,12,0,1,2,1,3.0,37.0,6,1.0,1.0
420656,42,11,7,2012,7,17,12,25,0,1,1,0,,,2,2.0,
420657,42,71,7,2012,6,20,2,8,0,1,1,0,,,4,,
420658,42,11,7,2012,6,20,14,8,0,1,1,0,,,2,,
420659,42,101,7,2012,1,23,13,8,0,1,1,1,,,2,1.0,1.0
420660,42,49,7,2012,3,22,13,39,0,1,1,1,,,3,,
420661,42,129,7,2012,6,14,4,8,0,1,1,0,6.0,49.0,2,,1.0
420662,42,73,7,2012,7,8,14,30,0,1,1,0,2.0,22.0,1,,
420663,42,71,7,2012,5,3,6,35,0,1,1,1,,,2,,
420664,42,77,7,2012,1,17,16,34,0,1,1,1,,,1,,1.0
420665,42,15,7,2012,4,18,3,24,0,1,1,0,,,2,1.0,
420666,42,3,7,2012,6,15,16,12,0,1,1,0,14.0,37.0,2,,
420667,42,51,7,2012,6,19,16,12,0,1,1,0,5.0,49.0,3,,1.0
420668,42,91,7,2012,4,21,14,9,0,1,1,1,8.0,16.0,2,,
420669,42,3,7,2012,2,23,11,25,0,1,1,0,,,4,,
420670,42,17,7,2012,1,0,13,8,0,1,1,0,5.0,20.0,2,,1.0
420671,42,17,7,2012,6,15,12,14,0,1,1,0,,,2,,
420672,42,97,7,2012,3,20,12,12,0,1,2,1,,,4,,
420673,42,3,8,2012,5,10,14,41,0,1,1,1,6.0,34.0,1,,
420674,42,121,8,2012,1,0,6,34,0,1,1,1,6.0,81.0,1,,
420675,42,71,7,2012,4,9,2,52,0,1,1,0,,,1,1.0,
420676,42,3,8,2012,7,1,11,25,0,1,1,1,,,1,,
420677,42,45,7,2012,6,11,15,33,0,1,1,0,,,1,1.0,
420678,42,107,7,2012,7,18,14,35,0,2,1,0,,,1,,
420679,42,29,8,2012,6,22,5,35,0,1,1,1,11.0,,1,1.0,
420680,42,19,7,2012,3,14,2,12,0,1,1,0,15.0,,3,,
420681,42,109,8,2012,1,12,3,42,0,1,1,0,8.0,59.0,5,,
420682,42,39,8,2012,2,0,4,34,0,1,1,1,7.0,,1,1.0,
420683,42,17,8,2012,2,7,4,34,0,1,1,0,8.0,,1,,
420684,42,125,8,2012,2,10,5,42,0,1,1,0,8.0,,1,1.0,1.0
420685,42,31,8,2012,1,6,1,35,0,1,1,0,12.0,,2,,
420686,42,33,8,2012,7,11,1,24,0,1,1,0,,,2,,
420687,42,79,8,2012,6,14,13,42,0,1,1,0,6.0,,2,1.0,1.0
420688,42,43,8,2012,7,4,3,53,0,1,1,0,,,1,1.0,
420689,42,83,8,2012,4,17,2,42,0,1,1,0,,,2,,
420690,42,33,8,2012,4,23,2,1,0,1,1,1,,,1,1.0,
420691,42,51,8,2012,2,1,3,35,0,1,1,0,6.0,42.0,3,1.0,1.0
420692,42,39,8,2012,3,0,4,35,0,1,1,1,11.0,,1,1.0,
420693,42,39,8,2012,3,12,4,42,0,1,1,0,,,1,,
420694,42,79,8,2012,3,22,13,9,0,1,1,1,5.0,29.0,2,1.0,
420695,42,109,8,2012,6,14,5,35,0,1,1,0,,,1,,
420696,42,103,8,2012,2,19,6,35,0,2,1,0,,,1,,
420697,42,29,8,2012,5,22,6,42,0,1,1,0,,,1,,
420698,42,63,6,2012,7,0,5,12,0,1,1,1,12.0,80.0,4,,
420699,42,77,7,2012,6,22,13,25,0,1,1,0,,,1,1.0,
420700,42,123,7,2012,7,17,3,1,0,1,1,1,,,1,,
420701,42,99,7,2012,3,8,2,12,0,1,2,0,,,3,,
420702,42,125,8,2012,4,4,4,24,0,1,1,0,25.0,,1,1.0,
420703,42,81,8,2012,5,1,14,33,0,1,1,1,4.0,35.0,1,1.0,
